time1,Cit_foldedP_theta1_Mean,Cit_foldedP_theta1_Std,time2,3  .*  Cit_AU_theta1_Mean,3  .*  Cit_AU_theta1_Std
205.0,321.5842498489685,29.266560425582863,205.0,23157.663691887148,7250.424527522203
210.0,312.7214236552603,29.26614907773788,210.0,43389.56499566702,7252.660363622106
215.0,236.92003720639747,29.265822592099614,215.0,21016.091039966188,7254.586154165694
220.0,277.68462755122226,29.265563527061513,220.0,45147.03225384389,7256.245758634152
225.0,264.0993143166891,29.26535800593809,225.0,33591.262132342395,7257.676662701946
230.0,302.531588491393,29.26519499429331,230.0,26646.553858819316,7258.910936802114
235.0,308.56478747608566,29.26506572217791,235.0,45241.088578861265,7259.976044229079
240.0,287.52135443876085,29.26496322226103,240.0,39636.00589614145,7260.895524173987
245.0,254.7309988647641,29.264881960751463,245.0,43895.570976333736,7261.689570528971
250.0,274.100873417751,29.264817544415592,250.0,47796.26945470257,7262.3755203529745
255.0,277.03181754681407,29.264766486975574,255.0,42801.78627811318,7262.968268363329
260.0,333.61878834770476,29.264726021979637,260.0,44233.826213206485,7263.480620629624
265.0,256.79962602738175,29.26469395401074,265.0,27069.530371528344,7263.923596231118
270.0,308.72669192108174,29.264668542699965,270.0,27689.255344103723,7264.306679445963
275.0,322.5406907420553,29.264648407730864,275.0,43777.263591362746,7264.638039467395
280.0,251.1073916446519,29.264632453962925,280.0,29930.566510721776,7264.924718267619
285.0,236.34501744178868,29.264619814246533,285.0,35126.81834869504,7265.1727851377045
290.0,290.8382633744281,29.264609800279317,290.0,31419.669968494876,7265.387477430093
295.0,297.7965165978212,29.264601866995697,295.0,48905.082729919275,7265.573313975678
300.0,309.4899411755293,29.264595582397305,300.0,36008.46862686625,7265.734195381885
305.0,282.0029372373288,29.264590603779425,305.0,40550.684273179424,7265.873491790268
310.0,235.2123120512075,29.264586660141603,310.0,33446.98818368121,7265.994112407635
315.0,284.77168561486445,29.264583536100055,315.0,33868.076396130586,7266.098573787775
320.0,298.4848544855794,29.2645810616617,320.0,37204.12804269918,7266.189048503933
325.0,301.04280604936173,29.264579101524653,325.0,42751.028112923275,7266.267417696689
330.0,283.9055825327666,29.26457754903861,330.0,30311.03529574496,7266.3353056054975
335.0,293.05093138821684,29.264576319279616,335.0,34394.67921895209,7266.394119527406
340.0,263.6781203644714,29.26457534526361,340.0,29857.213288395935,7266.445075166332
345.0,319.63503902276847,29.264574573807007,345.0,36119.190904376694,7266.4892256081075
350.0,295.6781070711261,29.264573962713595,350.0,38146.29315546144,7266.527482206606
355.0,253.8781279934237,29.264573478793235,355.0,41755.61787183313,7266.5606327665855
360.0,318.08348590470587,29.26457309541744,360.0,49118.306964757736,7266.589361306136
365.0,312.75747193344966,29.264572791838177,365.0,32567.72953962444,7266.614257664063
370.0,270.91730708804,29.264572551383324,370.0,29535.25888265572,7266.635834623361
375.0,300.58375002414795,29.264572360901713,375.0,33154.041668382124,7266.654535514855
380.0,294.24728171522844,29.264572210095395,380.0,35337.04629672816,7266.670743514249
385.0,286.2714831580129,29.26457209061158,385.0,30853.446980724206,7266.684792326921
390.0,274.3193734258126,29.26457199598142,390.0,46633.41488807394,7266.69696939897
395.0,292.13883626158605,29.264571921067983,395.0,33057.119975878624,7266.707524139065
400.0,305.40943226037973,29.26457186169928,400.0,31851.43875097014,7266.716673700725
405.0,296.62007116968186,29.264571814684707,405.0,33927.89811031876,7266.7246047431445
410.0,289.22538531331344,29.26457177747403,410.0,36255.30063776156,7266.731479502164
415.0,265.3521721053909,29.264571747979865,415.0,38622.821694379294,7266.7374394501085
420.0,310.3485215706161,29.26457172461636,420.0,41789.41710127702,7266.742606067899
425.0,345.24364685908256,29.26457170613284,425.0,26541.500850277203,7266.747084626141
430.0,245.34329673169879,29.264571691487795,430.0,37629.87038963141,7266.750967325191
435.0,306.4601385791398,29.264571679874248,435.0,32266.314076719864,7266.754333645667
440.0,272.1211448999631,29.264571670687697,440.0,27085.251740811887,7266.757251683917
445.0,330.3758521160218,29.264571663419794,445.0,29133.959260650314,7266.759781320314
450.0,268.69829756982494,29.264571657652183,450.0,26624.415036502076,7266.761974719524
455.0,298.9153672802739,29.26457165308113,455.0,26921.928286405688,7266.763876375218
460.0,291.30167619201274,29.26457164946906,460.0,44362.36831927225,7266.765524742418
465.0,277.57082783874563,29.26457164661164,465.0,33117.00286410942,7266.766953774657
470.0,309.9813861394259,29.264571644340776,470.0,31947.52734081791,7266.768193010209
475.0,324.70389443543536,29.26457164254046,475.0,39594.46216128658,7266.769267465928
480.0,266.3171973636314,29.264571641119232,480.0,30896.854862134685,7266.770198760299
485.0,214.22826930422067,29.264571639996745,485.0,34945.01919899069,7266.771006078823
490.0,301.68562054982624,29.2645716391043,490.0,24014.386722550385,7266.771706205787
495.0,319.2089972958084,29.264571638394344,495.0,37705.49862283071,7266.772313405293
500.0,273.057036402934,29.26457163783364,500.0,37927.47307985491,7266.772839707322
505.0,293.8027350188657,29.264571637392237,505.0,39019.62327280433,7266.773295837382
510.0,344.205719326741,29.2645716370433,510.0,26354.117926393446,7266.773691298151
515.0,310.9339035864914,29.26457163676423,515.0,40415.5319057831,7266.774034368752
520.0,276.7857666523185,29.264571636542158,520.0,48941.159177368674,7266.774331913096
525.0,320.6369473082715,29.264571636367197,525.0,35038.73652234762,7266.774589769224
530.0,303.4085069498576,29.26457163623004,530.0,34949.00065106581,7266.774813194611
535.0,308.5014309265767,29.264571636122,535.0,45291.51438448109,7266.775006877146
540.0,280.6458569063992,29.2645716360352,540.0,38037.51357513358,7266.7751749348945
545.0,286.9879580576775,29.264571635965485,545.0,48331.938475315736,7266.775320781853
550.0,292.7219847373852,29.26457163591041,550.0,46022.5956871824,7266.775447195778
555.0,273.62753777609413,29.264571635867426,555.0,38670.49883701829,7266.775556688228
560.0,250.51166842842895,29.264571635834013,560.0,38213.599863815034,7266.775651533255
565.0,262.480932324339,29.26457163580766,565.0,34906.86377912251,7266.7757337673875
570.0,270.55766004577526,29.264571635786066,570.0,35827.389761484774,7266.77580518306
575.0,236.205993447097,29.26457163576856,575.0,34768.94244578999,7266.775867198656
580.0,283.62722569237775,29.264571635754727,580.0,28828.219444370734,7266.775920949424
585.0,287.7327443738622,29.26457163574402,585.0,36081.33972051768,7266.775967478414
590.0,334.79783637712814,29.264571635735837,590.0,45763.05942934902,7266.776007744022
595.0,293.3233939327511,29.264571635729546,595.0,45466.26651715702,7266.776042619997
600.0,270.57356380085434,29.264571635724447,600.0,26844.655057104952,7266.776072895437
605.0,273.7982992716609,29.264571635720074,605.0,31343.6536005973,7266.776099245973
610.0,265.0394896728967,29.264571635716518,610.0,34257.07528817844,7266.776122139822
615.0,285.63547790096106,29.264571635713715,615.0,46463.6573166256,7266.776141973993
620.0,296.1400119381762,29.264571635711572,620.0,40939.42390178917,7266.776159122275
625.0,260.24986499543405,29.264571635709984,625.0,38709.249544734856,7266.776173935205
630.0,314.1740719321882,29.264571635708815,630.0,31456.299553346704,7266.776186740067
635.0,325.4583940379906,29.26457163570791,635.0,35771.04735209443,7266.7761978408935
640.0,313.9915993532949,29.264571635707092,640.0,26594.33745626983,7266.776207517574
645.0,295.5339061611579,29.264571635706364,645.0,34327.49514668611,7266.776215971797
650.0,248.73562841529042,29.264571635705764,650.0,49451.32184791056,7266.776223323963
655.0,235.25075938308117,29.26457163570529,655.0,29740.44133184546,7266.776229689356
660.0,313.4058629320914,29.264571635704932,660.0,30323.60634385843,7266.776235180017
665.0,299.2843679072482,29.264571635704677,665.0,28474.345544096126,7266.776239904739
670.0,277.87354996986,29.2645716357045,670.0,30506.754565006737,7266.776243969068
675.0,311.95313831107296,29.26457163570438,675.0,49684.560650380095,7266.776247475305
680.0,311.64438121041394,29.264571635704286,680.0,30209.515445251956,7266.77625052251
685.0,298.7161546320368,29.264571635704176,685.0,32098.25635922233,7266.776253204955
690.0,301.87995354043744,29.264571635704073,690.0,33450.45043337429,7266.776255569864
695.0,306.49365942144266,29.264571635703994,695.0,39128.32214526009,7266.776257636352
700.0,294.0583885972913,29.264571635703927,700.0,42260.759968282946,7266.776259428244
705.0,233.36373965506837,29.26457163570387,705.0,42486.652213515554,7266.776260970419
710.0,282.6580383034273,29.26457163570383,710.0,39891.20481864578,7266.7762622888185
715.0,295.2100610646923,29.264571635703795,715.0,43662.68036890742,7266.776263410451
720.0,309.74647547529787,29.264571635703774,720.0,29758.41753400978,7266.776264363376
725.0,263.95457010722197,29.26457163570376,725.0,45184.55527944038,7266.7762651767225
730.0,269.8043830271022,29.264571635703756,730.0,39923.20991354245,7266.776265880672
735.0,289.40580041040596,29.264571635703756,735.0,38132.701468808045,7266.776266506475
740.0,306.67474621354376,29.264571635703806,740.0,31016.861998322147,7266.776267079047
745.0,273.5636954064479,29.264571635704,745.0,26417.589206344353,7266.776267591962
750.0,261.64775119466594,29.264571635704243,750.0,30867.36580366674,7266.776268044528
755.0,247.32445884285352,29.264571635704467,755.0,48105.89504439588,7266.776268438271
760.0,291.39362652510647,29.2645716357046,760.0,25622.28581732462,7266.776268775695
765.0,289.66258418703933,29.26457163570461,765.0,40601.19342491796,7266.776269060272
770.0,267.60555917391275,29.264571635704478,770.0,42947.46704652909,7266.7762692964525
775.0,280.1067719576386,29.264571635704222,775.0,24960.087407972656,7266.776269489649
780.0,274.28142183022123,29.26457163570387,780.0,38678.042462710735,7266.776269646261
785.0,293.4619004960219,29.264571635703472,785.0,25163.84238912853,7266.776269773649
790.0,290.74074137717906,29.264571635703103,790.0,38501.92607197779,7266.776269880152
795.0,264.68349625545835,29.264571635702865,795.0,43094.92193984385,7266.776269975079
800.0,310.07580435958766,29.26457163570287,800.0,30373.180304494996,7266.7762700687135
805.0,278.3422282617591,29.26457163570424,805.0,37807.71580501596,7266.776270166711
810.0,275.47458946619366,29.264571635708748,810.0,32738.410698829208,7266.7762702590135
815.0,312.97811906190776,29.264571635714834,815.0,33392.18222593769,7266.776270343439
820.0,282.8984170006825,29.264571635721047,820.0,31973.218155877577,7266.77627041883
825.0,283.4612589403151,29.264571635726238,825.0,28401.345376254394,7266.7762704843835
830.0,316.3257380767237,29.26457163572954,830.0,31248.405733957923,7266.776270539654
835.0,280.3132113042872,29.26457163573037,835.0,33573.69146876076,7266.776270584547
840.0,332.55583587801596,29.264571635728444,840.0,38151.21759565509,7266.776270619328
845.0,297.526620101587,29.26457163572377,845.0,38431.31449634442,7266.77627064461
850.0,284.5704415811414,29.26457163571665,850.0,35109.65754535446,7266.7762706613685
855.0,308.22209067266596,29.264571635707654,855.0,37385.88445124482,7266.776270670925
860.0,344.02451147864633,29.264571635697674,860.0,32924.20004344202,7266.776270674964
865.0,282.6801731645037,29.26457163568786,865.0,42166.64918150604,7266.776270675521
870.0,304.66491979766573,29.264571635679694,870.0,33131.34368211297,7266.776270674985
875.0,279.0119198948511,29.2645716356749,875.0,37185.31761754095,7266.7762706761005
880.0,305.573074797991,29.264571635675534,880.0,28627.914055571106,7266.776270681967
885.0,310.5698535069215,29.264571635725197,885.0,24697.969666272045,7266.776270687868
890.0,306.8823618550937,29.264571636092313,890.0,37902.89890651089,7266.776270641803
895.0,293.47616039200426,29.264571636711125,895.0,44984.64246343618,7266.776270552789
900.0,265.80860844408346,29.26457163745755,900.0,42911.318137219736,7266.7762704414345
905.0,304.11869712087963,29.264571638224346,905.0,34685.8403587408,7266.776270325559
910.0,259.71153798294324,29.264571638921094,910.0,53849.97218468618,7266.776270220187
915.0,328.6802007333689,29.264571639474212,915.0,34661.413204364704,7266.776270137547
920.0,263.3580140909655,29.26457163982697,920.0,36191.06586747075,7266.776270087075
925.0,255.9884968090076,29.264571639939447,925.0,50469.12621131577,7266.776270075414
930.0,320.550452567671,29.26457163978858,930.0,27748.672156427267,7266.776270106412
935.0,317.84939320944596,29.264571639368132,935.0,37341.07486280302,7266.776270181126
940.0,270.5063843996258,29.2645716386887,940.0,37011.3458289429,7266.776270297813
945.0,230.60621250808765,29.26457163777772,945.0,39741.66754461767,7266.776270451947
950.0,298.1553532498819,29.264571636679467,950.0,31003.44041369449,7266.776270636196
955.0,339.5250510851338,29.26457163545503,955.0,43352.35218585809,7266.7762708404425
960.0,272.8397413796347,29.26457163418237,960.0,40365.07160485464,7266.7762710517745
965.0,325.7889842818799,29.26457163295625,965.0,25844.982317732873,7266.776271254481
970.0,369.521635315717,29.264571631888284,970.0,40724.77293014248,7266.776271430062
975.0,284.11781753304393,29.264571631106925,975.0,60118.230921617374,7266.776271557222
980.0,243.65375754616412,29.264571630757445,980.0,37417.55899355187,7266.776271611874
985.0,251.13484717005917,29.26457163100197,985.0,20916.0146682941,7266.776271567136
990.0,258.14729088372417,29.26457163207405,990.0,35828.655617255536,7266.776271383733
995.0,283.1168716525899,29.264571638911754,995.0,35702.525241362404,7266.776270194146
1000.0,315.7455665150909,29.264571651253966,1000.0,46276.42923088245,7266.776268040896
1005.0,286.59079727767426,29.264571664971562,1005.0,50352.280641299076,7266.776265646343
1010.0,331.3030602869245,29.264571676793736,1010.0,32007.201271980877,7266.776263582699
1015.0,286.26027224458005,29.264571684308006,1015.0,37126.84002646083,7266.77626227203
1020.0,327.7584707062653,29.264571685960227,1020.0,35991.71308086863,7266.776261986255
1025.0,318.498037966526,29.264571681054573,1025.0,31664.23219523154,7266.776262847148
1030.0,245.75304010688552,29.264571669753533,1030.0,30753.252776030207,7266.776264826334
1035.0,268.0507164051052,29.264571653077947,1035.0,22286.38482072507,7266.776267745296
1040.0,264.9224081961607,29.26457163290695,1040.0,18359.697243665083,7266.776271275361
1045.0,305.45639745105734,29.264571611978035,1045.0,38772.60738987713,7266.776274937725
1050.0,318.4893680459182,29.264571593887002,1050.0,32281.162832869635,7266.776278103423
1055.0,287.64140034419273,29.264571583087974,1055.0,19371.858986995147,7266.77627999335
1060.0,289.6976016456257,29.264571584893407,1060.0,38889.247661801994,7266.7762796782545
1065.0,270.3780727161544,29.264571602879563,1065.0,43736.27105548583,7266.776276532485
1070.0,294.14145626587634,29.264571627305056,1070.0,41876.793094854,7266.776272259948
1075.0,320.4441952017191,29.26457164883726,1075.0,49654.08196503317,7266.77626849349
1080.0,250.27719244744293,29.264571661507684,1080.0,43252.61583834455,7266.776266277389
1085.0,280.90236924568154,29.26457166244491,1085.0,31350.104664521114,7266.776266114059
1090.0,273.5184044785665,29.264571651874633,1090.0,38529.79448199944,7266.776267964026
1095.0,300.1550345681005,29.26457163311961,1095.0,25264.388306957626,7266.776271245939
1100.0,266.0582360821052,29.264571612599696,1100.0,38277.14976407516,7266.776274836576
1105.0,308.9041883093722,29.264571599831847,1105.0,31139.109830679197,7266.776277070828
1110.0,260.8008752803025,29.264571606051323,1110.0,26884.77825179476,7266.776275982953
1115.0,275.35800713394605,29.2645716210138,1115.0,33906.47866313034,7266.776273365328
1120.0,320.1869228380072,29.26457163484759,1120.0,43072.22251141233,7266.776270945146
1125.0,244.52653547681163,29.26457164383298,1125.0,33537.363134018815,7266.776269373228
1130.0,277.266695398789,29.264571646133085,1130.0,45480.18387695343,7266.776268970965
1135.0,301.9013520500641,29.264571641793925,1135.0,29688.643686849766,7266.7762697303115
1140.0,238.66363060366436,29.26457163274434,1140.0,32887.056752968674,7266.77627131379
1145.0,307.7660986299361,29.264571622796048,1145.0,34308.76007398564,7266.776273054492
1150.0,291.028059535828,29.264571617643625,1150.0,33941.25763941025,7266.776273956076
1155.0,235.53008661153524,29.264571622626143,1155.0,42576.08718769805,7266.776273084396
1160.0,277.50665787410514,29.264571630609613,1160.0,30375.45977182953,7266.77627168765
1165.0,298.8092273380899,29.264571637651375,1165.0,44619.68427758738,7266.776270455655
1170.0,252.0421643639888,29.26457164186955,1170.0,34170.0982144212,7266.77626971768
1175.0,344.2605631175171,29.26457164238968,1175.0,31220.764478893827,7266.776269626724
1180.0,294.81269587451914,29.26457163934475,1180.0,28642.185097947022,7266.776270159517
1185.0,328.61709298562187,29.26457163387521,1185.0,53131.960925678664,7266.776271116524
1190.0,279.1650562824412,29.264571628128934,1190.0,38758.071638375644,7266.776272121945
1195.0,258.69061288201254,29.264571625261233,1195.0,44550.54311192001,7266.776272623716
1200.0,302.8482213044058,29.264571628280017,1200.0,42580.885697186444,7266.776272095558
1205.0,288.4672434524921,29.26457163347092,1205.0,35227.36679268437,7266.776271187357
1210.0,340.1794033576744,29.264571638286714,1210.0,47778.47239796027,7266.776270344784
1215.0,293.5220436583774,29.264571641338577,1215.0,42773.2563416237,7266.776269810834
1220.0,281.2311102872567,29.26457164190241,1220.0,36889.44560487351,7266.776269712194
1225.0,358.28849043989214,29.264571639918913,1225.0,36028.370697260354,7266.776270059247
1230.0,259.8316868338661,29.264571635993516,1230.0,34643.24445838956,7266.776270746059
1235.0,298.6827265016721,29.264571631396436,1235.0,45547.72550168518,7266.7762715503895
1240.0,276.9039266470136,29.264571628062637,1240.0,30042.172621979073,7266.776272133691
1245.0,327.1904712096586,29.264571628563687,1245.0,29697.456493284393,7266.7762720460305
1250.0,287.6565673657274,29.264571632548463,1250.0,35585.50322443649,7266.776271348843
1255.0,271.136964967637,29.26457163715082,1255.0,37251.05558769035,7266.776270543601
1260.0,253.84959347379584,29.26457164080772,1260.0,23702.91504671687,7266.776269903779
1265.0,320.625986048178,29.264571642530626,1265.0,42783.19262810845,7266.776269602335
1270.0,290.08931765295716,29.26457164190552,1270.0,31494.29218220024,7266.776269711709
1275.0,268.9729013362526,29.264571639092896,1275.0,34101.76556278607,7266.776270203821
1280.0,267.5446274220218,29.26457163482776,1280.0,48307.44295503072,7266.776270950071
1285.0,293.79586367196333,29.26457163041962,1285.0,30079.849584747193,7266.77627172134
1290.0,311.8121859223898,29.264571627752503,1290.0,29252.480294547055,7266.776272187992
1295.0,322.74704899346034,29.264571629143106,1295.0,31579.63552391808,7266.776271944688
1300.0,260.4141339571716,29.264571633600113,1300.0,37115.79211428526,7266.776271164872
1305.0,289.0099942653525,29.264571638523577,1305.0,36241.918562830346,7266.7762703034405
1310.0,296.3437721846036,29.264571642291095,1310.0,29612.765803621616,7266.776269644259
1315.0,262.70936134089845,29.264571643889948,1315.0,33434.82504296239,7266.776269364519
1320.0,231.24505674804453,29.264571642917105,1320.0,38026.03028330599,7266.776269534734
1325.0,300.43746957345826,29.264571639579245,1325.0,29198.27765867209,7266.776270118743
1330.0,290.96249573255204,29.26457163469273,1330.0,22449.62274728603,7266.776270973714
1335.0,238.93276074329316,29.264571629683605,1335.0,35729.06053148176,7266.776271850136
1340.0,322.1134066145656,29.264571626587635,1340.0,42674.38411686167,7266.776272391824
1345.0,309.44137137910644,29.264571627954673,1345.0,44442.99670148268,7266.77627215264
1350.0,317.78156324987054,29.26457163301458,1350.0,30327.16694917662,7266.7762712673375
1355.0,299.367787177949,29.264571638756752,1355.0,35700.0463647771,7266.7762702626615
1360.0,264.65007099519124,29.264571643254715,1360.0,48868.004762483186,7266.776269475679
1365.0,292.3640088108909,29.26457164528791,1365.0,35972.579539663304,7266.776269119943
1370.0,261.0721683533418,29.26457164434167,1370.0,37756.64713361054,7266.776269285499
1375.0,289.75706812935823,29.26457164060725,1375.0,43062.877178297684,7266.776269938888
1380.0,322.00787649885046,29.2645716349818,1380.0,42184.12244762408,7266.776270923138
1385.0,263.02046013823104,29.264571629068385,1385.0,33831.094778974046,7266.77627195777
1390.0,322.8610311545281,29.264571625175957,1390.0,34187.134170754856,7266.776272638806
1395.0,254.2752602268639,29.264571626248586,1395.0,38248.2714694669,7266.776272451134
1400.0,273.2269905942625,29.264571630731645,1400.0,39599.25105266975,7266.776271666761
1405.0,263.5731353525,29.264571635236816,1405.0,30276.285970202334,7266.77627087852
1410.0,270.0554616257694,29.2645716384409,1410.0,51380.967245005486,7266.776270317921
1415.0,280.63300857416857,29.26457163961085,1415.0,37518.53642533268,7266.776270113222
1420.0,295.68608182158357,29.264571638603766,1420.0,28339.777927753777,7266.776270289425
1425.0,352.23116972343155,29.26457163586688,1425.0,36885.54530188291,7266.776270768281
1430.0,287.44415466355923,29.264571632437573,1430.0,39468.48928233309,7266.776271368286
1435.0,280.62049332287387,29.26457162994335,1435.0,43086.45928537102,7266.776271804684
