time1,Cit_foldedP_theta1_Mean,Cit_foldedP_theta1_Std,time2,3  .*  Cit_AU_theta1_Mean,3  .*  Cit_AU_theta1_Std,time3,Cit_foldedP_theta2_Mean,Cit_foldedP_theta2_Std,time4,3  .*  Cit_AU_theta2_Mean,3  .*  Cit_AU_theta2_Std,time5,Cit_foldedP_theta3_Mean,Cit_foldedP_theta3_Std,time6,3  .*  Cit_AU_theta3_Mean,3  .*  Cit_AU_theta3_Std
275.0166667,264.3435475401509,28.05166621758739,275.0166667,30983.610596117083,6553.931975203636,275.0166667,290.694105004679,27.58908808247711,275.0166667,42518.34514977323,6265.658762137252,275.0166667,321.90908829761696,29.971653887962926,275.0166667,29766.85421982583,7749.390101495892
280.0333333,253.33385562111616,29.670773942966402,280.0333333,36434.448959794565,6690.09858602036,280.0333333,305.2218169603078,29.157041451753834,280.0333333,37475.89318617099,6368.4308359026245,280.0333333,259.3604610949264,31.66520996413166,280.0333333,48200.78380468946,8058.545779617311
285.0333333,278.5451864940077,31.070917030631307,285.0333333,43372.07818004073,6860.692616704137,285.0333333,288.80814195531553,30.535342594206753,285.0333333,36807.46836526019,6504.635002790162,285.0333333,316.1500685853728,33.04175114421027,285.0333333,41008.65764013359,8394.66815679828
290.0333333,308.5570451712186,32.26230861696615,290.0333333,36593.11782678449,7053.650428026844,290.0333333,294.02774528590635,31.72664942786977,290.0333333,32648.794500962947,6664.054855799154,290.0333333,395.1102546371377,34.14511331997991,290.0333333,32840.3641529054,8738.916185415552
295.0333333,339.3170016432299,33.26363321321324,295.0333333,30714.403208217136,7259.0376711638855,295.0333333,328.74062462103933,32.74315532109321,295.0333333,38280.3738645415,6838.0223645062215,295.0333333,356.9586585295491,35.02010866218638,295.0333333,51497.219064402205,9077.633559199618
300.0333333,334.5228775359519,34.09710713695781,300.0333333,30527.488317073887,7468.966347547004,300.0333333,272.6578302961617,33.60180306918885,300.0333333,28202.844848075176,7019.43977831665,300.0333333,303.2142901127141,35.708223155577926,300.0333333,53432.41016989159,9401.458496142453
305.0333333,376.63179289142363,34.7855192639852,305.0333333,31085.530168380115,7677.388465831374,305.0333333,382.69151525253176,34.3212805294092,305.0333333,18454.712572435845,7202.678257432302,305.0333333,399.56075850180946,36.245778908261194,305.0333333,38913.37454946005,9704.42902734697
310.0333333,329.17269287695217,35.35055442482396,310.0333333,43090.82712926709,7879.838491415662,310.0333333,369.1161564048348,34.920205236897736,310.0333333,29967.855127784693,7383.414961087621,310.0333333,363.4743309730164,36.66346727296635,310.0333333,50728.744704611425,9983.17643021613
315.0333333,312.5435340284866,35.81193262649592,315.0333333,39332.68315852198,8073.167239401312,315.0333333,341.1972080006116,35.41609170987918,315.0333333,41671.176825293274,7558.4469770515825,315.0333333,338.3183264009814,36.986597165418466,315.0333333,41850.567788984365,10236.242711232188
320.0166667,378.25132834510316,36.18705430702673,320.0166667,29178.48497075037,8255.290891410315,320.0166667,348.00384796377364,35.82482463671223,320.0166667,36833.381323483234,7725.504983602945,320.0166667,385.49578142270246,37.235674728712034,320.0166667,46756.44282699351,10463.527392775042
325.0166667,343.994246212259,36.49094832901845,325.0166667,44848.08473456667,8424.966888805984,325.0166667,323.9863729208475,36.16045109025275,325.0166667,35000.4273663641,7883.07945013921,325.0166667,297.45749319075685,37.42709706067185,325.0166667,64585.09306149503,10665.85359262186
330.0333333,390.7019705378911,36.515937951319344,330.0333333,39799.543437431654,8580.495730884064,330.0333333,383.3448971998211,36.23604151204959,330.0333333,43836.9945329485,8029.36479504607,330.0333333,415.2136016115417,37.25849576703364,330.0333333,41891.206362730765,10842.35770026016
335.0166667,365.2926200413256,34.70444468433953,335.0166667,52175.199603562265,8685.500538225146,335.0166667,365.38845033282905,34.62655310343313,335.0166667,49089.08960050778,8134.081026836007,335.0166667,311.4423002197768,34.61288252614064,335.0166667,42949.38064254293,10922.844913215997
340.0166667,312.404499255602,31.65267199123223,340.0166667,43867.63765421001,8688.531670847864,340.0166667,316.6668959790419,31.838082498428953,340.0166667,39316.90579922489,8153.49267098421,340.0166667,351.76271376920045,30.52834409688654,340.0166667,56211.269220422524,10817.15370607419
345.0333333,328.84761431596337,28.103537850843725,345.0333333,39592.01382323692,8574.229449246535,345.0333333,340.2753428469392,28.535507777432635,345.0333333,46080.1997343653,8072.73394676404,345.0333333,242.77120888460513,26.081727762019064,345.0333333,45909.7323247442,10513.462575893958
350.0333333,265.21186675140524,24.500007798971687,350.0333333,35032.23523477965,8349.453471224244,350.0333333,263.19247142879817,25.127880104531936,350.0333333,50451.44438386525,7895.415428895774,350.0333333,204.36404497170466,21.834469850095765,350.0333333,41718.319707870374,10040.899662051417
355.0333333,222.71908392570876,21.091095311765365,355.0333333,50393.53182155381,8031.884530138696,355.0333333,229.08795268619727,21.854799381439115,355.0333333,35779.05035666138,7634.684247376634,355.0333333,167.97578412570192,18.0463100850236,355.0333333,71741.75008468694,9443.445470197448
360.0333333,146.98120687379983,18.223189463635592,360.0333333,45366.6245729472,7644.277350791122,360.0333333,182.36325380893246,19.04454119399456,360.0333333,39178.959930838595,7308.577700759514,360.0333333,146.33732277194974,15.121590699745227,360.0333333,46551.77392740554,8768.538395835149
365.0333333,143.44554850561724,17.51443416373179,365.0333333,27486.0429666653,7244.595993681887,365.0333333,176.9151122152322,18.191291699262752,365.0333333,25781.5558029786,6964.76167256387,365.0333333,146.15880307289405,15.184781962233352,365.0333333,41431.61740282629,8128.012736720208
370.0333333,170.092645564784,18.38208168948091,370.0333333,40731.262091004086,6904.205970074614,370.0333333,165.03071043313912,18.8129164675539,370.0333333,36401.85046071851,6663.550120642249,370.0333333,171.89362800055358,17.158077478612938,370.0333333,33371.680287088246,7646.139845566617
375.0166667,223.91968448747357,20.06970857656302,375.0166667,30703.643339203245,6655.676478864445,375.0166667,220.71916328403864,20.241329410008866,375.0166667,25673.25727824842,6434.565840267882,375.0166667,200.04983090695146,19.905023892634468,375.0166667,34987.029271661355,7360.9280266208025
380.0166667,202.00343708066393,22.106736479071927,380.0166667,35659.85624942797,6506.317427337382,380.0166667,212.20812613791816,22.048938031505145,380.0166667,21599.084051385955,6286.711142705533,380.0166667,219.30540458613504,22.799842940656806,380.0166667,37493.33366401144,7262.199033818168
385.0166667,206.32509920550302,24.2104391523294,385.0166667,40882.04888815587,6449.644070185735,385.0166667,234.75510499778585,23.969902998872282,385.0166667,31231.169748449174,6217.040212199918,385.0166667,282.1403068942987,25.52158569086751,385.0166667,41012.30851501845,7318.812601675012
390.0166667,279.3324729457711,26.219888427374862,390.0166667,38431.72106159224,6472.505794358907,390.0166667,240.4724656730077,25.84593630861057,390.0166667,29204.495043126317,6216.439852809154,390.0166667,298.69406077475196,27.92679237363995,390.0166667,37702.412914679975,7493.561676373231
395.0333333,231.3587624901398,28.05173039253466,395.0333333,34805.15097604232,6559.377830078733,395.0333333,276.70169575249986,27.589207408698588,395.0333333,29275.591554121587,6273.171171709046,395.0333333,303.6912248329194,29.97165897457868,395.0333333,30381.564550483432,7750.773743871252
400.0166667,349.6865944000601,29.670824771651475,400.0166667,29972.57399617333,6694.8223552866275,400.0166667,305.7594691537879,29.1571370720284,400.0166667,36256.41578068979,6374.994404054245,400.0166667,326.41228480675727,31.665213809133576,400.0166667,45021.08831165095,8059.7119254491545
405.0333333,343.053363793156,31.070957288228016,405.0333333,38212.8726862317,6864.789894290018,405.0333333,318.30129571372873,30.535419217493587,405.0333333,39562.238610582615,6510.36932726741,405.0333333,330.68127050959833,33.04175405069585,405.0333333,40760.46382939353,8395.650975614833
410.0333333,321.0482880055915,32.262340502020066,410.0333333,36666.80565383498,7057.204183847097,410.0333333,274.5424507857643,31.726710827817286,410.0333333,23853.082390454125,6669.064508148132,410.0333333,344.747035819495,34.145115517105815,410.0333333,44284.67118611408,8739.744483301933
415.0333333,282.22239430935855,33.263658466779965,415.0333333,40500.47152577152,7262.119911711825,415.0333333,390.4554002828258,32.74320452194658,415.0333333,40689.57719219035,6842.398768242271,415.0333333,423.5338307953451,35.02011032311915,415.0333333,63916.34455269374,9078.331619432378
420.0333333,342.0803299226981,34.09712713814339,420.0333333,40980.27009540414,7471.639559399933,420.0333333,370.387836047808,33.60184249448469,420.0333333,34221.95797940498,7023.262854290442,420.0333333,345.1796418238651,35.708224411039645,420.0333333,44867.6806764376,9402.046788442703
425.0333333,334.86815122140945,34.78553510509133,425.0333333,36077.58665600992,7679.706870153873,425.0333333,325.5837237418748,34.32131212126065,425.0333333,39428.97922956133,7206.017864845231,425.0333333,462.4376165481058,36.24577985720948,425.0333333,47525.150877488166,9704.92480618182
430.0333333,368.5945914853195,35.35056697117877,430.0333333,43615.849511197695,7881.849134120073,430.0333333,310.2468903172987,34.92023055160126,430.0333333,34900.91458761088,7386.33215920921,430.0333333,383.5553670454801,36.66346799028384,430.0333333,34494.53018538867,9983.594239285394
435.0333333,381.3503407128645,35.81194256326752,435.0333333,28298.6764496436,8074.9109379608235,435.0333333,332.8584242762186,35.41611199460346,435.0333333,34925.50239925481,7560.995129756742,435.0333333,395.50733047968316,36.98659770770423,435.0333333,45424.06499683659,10236.594809129776
440.0333333,372.00175055238503,36.187062176979246,440.0333333,40168.342496825564,8256.803057590716,440.0333333,314.07904631909906,35.824840890848904,440.0333333,35634.59022274023,7727.730726016661,440.0333333,352.6486025654194,37.235675138547876,440.0333333,57284.54250601926,10463.82411160624
445.0166667,359.5585091657304,36.49095456202797,445.0166667,44766.17454556472,8426.278242834465,445.0166667,398.21314108690945,36.16046411463763,445.0166667,38301.4886907544,7885.023534520841,445.0166667,357.310414022946,37.42709737034931,445.0166667,64101.33280762726,10666.103640600428
450.0333333,348.1026697157079,36.51594288788554,450.0333333,38230.97876562925,8581.632921768176,450.0333333,410.9976045436091,36.23605194839964,450.0333333,46890.08191700493,8031.062830862319,450.0333333,296.00015132741055,37.258496001228075,450.0333333,58960.97386803197,10842.568416602668
455.0333333,343.5635658813423,34.70444859411665,455.0333333,30078.000519962694,8686.486682342094,455.0333333,383.6673979369963,34.6265614660367,455.0333333,34347.54497073474,8135.56412810547,455.0333333,376.5356033776221,34.61288270317157,455.0333333,59401.88691215859,10923.022483532215
460.0333333,313.91269247783555,31.652675087729474,460.0333333,53934.25286519393,8689.3868194008,460.0333333,327.5736498727987,31.83808919927779,460.0333333,33763.08047994856,8154.788022503574,460.0333333,319.52496871690886,30.528344230690806,460.0333333,58485.48918691909,10817.303343416199
465.0166667,289.98047191424126,28.10354030326155,465.0166667,50772.84608353766,8574.970994059986,465.0166667,254.4127848568634,28.535513146763318,465.0166667,35752.34282487102,8073.86529923216,465.0166667,303.94764117637527,26.081727863160463,465.0166667,53263.42995924819,10513.588673639017
470.0166667,284.28773208847446,24.500009741263355,470.0166667,45786.78549225214,8350.096496974054,470.0166667,246.00578341630808,25.127884406879517,470.0166667,38052.621240236185,7896.4035319025315,470.0166667,209.83323480778444,21.834469926560512,470.0166667,52136.782693997426,10041.005922735723
475.0333333,193.14423656756856,21.09109685006663,475.0333333,43387.0509089131,8032.442120007086,475.0333333,227.1341748095093,21.854802828916565,475.0333333,37761.854481171686,7635.547227921442,475.0333333,194.1233275982682,18.046310142813805,475.0333333,41812.05706160562,9443.535014111609
480.0333333,220.33465545973223,18.223190681957057,480.0333333,36690.498276809994,7644.760851727146,480.0333333,195.18373049142892,19.04454395636807,480.0333333,49331.261651235094,7309.331394216391,480.0333333,138.74191689554348,15.12159074343959,480.0333333,39959.38868988523,8768.61385254856
485.0333333,197.319903289615,17.51443512863484,485.0333333,40892.99347551171,7245.01524655843,485.0333333,201.8551929571561,18.191293912708687,485.0333333,30993.015121513057,6965.419911929468,485.0333333,139.8798690724886,15.184781995276877,485.0333333,34013.94753703354,8128.076322238372
490.0333333,169.57105879201126,18.382082453700484,490.0333333,32874.30751493478,6904.569509393041,490.0333333,168.51243129742159,18.812918241150935,490.0333333,35506.91581258787,6664.124989402749,490.0333333,173.4319820125891,17.158077503518253,490.0333333,30628.76407670029,7646.193427369866
495.0333333,203.51194025094904,20.0697091817207,495.0333333,34749.280019973114,6655.991706038607,495.0333333,122.32343913892691,20.241330831160926,495.0333333,25410.400706816552,6435.067893385455,495.0333333,190.07421487096246,19.905023911484875,495.0333333,35693.21566144892,7360.973178426999
500.0333333,256.58051902289105,22.106736958451876,500.0333333,31536.756987910747,6506.590760952546,500.0333333,259.15302181956747,22.04893917024839,500.0333333,32470.67900465305,6287.149599749388,500.0333333,236.73046139539957,22.799842954910673,500.0333333,45090.878082648305,7262.237081821569
505.0166667,279.02940691348573,24.21043953188344,505.0166667,27513.49400483436,6449.881076489733,505.0166667,250.9640343969816,23.96990391132577,505.0166667,31315.44477507832,6217.423126119346,505.0166667,283.93667352616444,25.52158570178828,505.0166667,46409.64991385364,7318.844663446781
