time1,Cit_foldedP_theta1_Mean,Cit_foldedP_theta1_Std,time2,3  .*  Cit_AU_theta1_Mean,3  .*  Cit_AU_theta1_Std
710.0,257.9177438434672,25.839156025214262,710.0,31851.774654366294,6775.739497291038
720.0,300.9528275741753,25.839156025214397,720.0,27676.69066927712,6775.739508050003
730.0,259.5411206698744,25.83915602521449,730.0,32175.26173766591,6775.739516125723
740.0,271.0234631876444,25.83915602521451,740.0,31116.726613704872,6775.739522097845
750.0,301.5050772774462,25.839156025214507,750.0,31098.124792696904,6775.739526526573
760.0,320.04492795084565,25.83915602521453,760.0,42323.534949696696,6775.739529935613
770.0,305.76285196803633,25.839156025214546,770.0,30484.057072539195,6775.739532573254
780.0,276.0636732252727,25.839156025214557,780.0,40483.764958855376,6775.73953454137
790.0,256.61732099875456,25.839156025214567,790.0,28559.58843022755,6775.739535964135
800.0,274.8801771950117,25.839156025214578,800.0,33164.067429605915,6775.739536983401
810.0,254.13807774938505,25.839156025214585,810.0,29604.541776511367,6775.739537758701
820.0,251.1129589107909,25.839156025214585,820.0,30657.10288615424,6775.739538410333
830.0,266.36215852094375,25.839156025214592,830.0,32996.63089399878,6775.739538923049
840.0,296.0606042039319,25.839156025214592,840.0,25334.356309201954,6775.739539299291
850.0,250.1611724425318,25.839156025214592,850.0,43206.82515287037,6775.73953955402
860.0,245.05225513083664,25.839156025214585,860.0,31867.146540781225,6775.739539714129
870.0,239.71883422863124,25.839156025214578,870.0,32528.409774972493,6775.739539818456
880.0,270.8787019618632,25.839156025214578,880.0,37465.69722378151,6775.739539917701
890.0,209.42814954010936,25.839156025214578,890.0,30635.569049112197,6775.73954002736
900.0,256.2155517931401,25.839156025214578,900.0,20777.619394052832,6775.739540121363
910.0,249.28326835854384,25.839156025214578,910.0,46356.017738222836,6775.739540191869
920.0,268.43510479228524,25.839156025214574,920.0,24299.040876485033,6775.739540235551
930.0,266.5593751934754,25.839156025214567,930.0,21434.55641274494,6775.739540253591
940.0,236.29487975656457,25.839156025214567,940.0,34356.92145507567,6775.739540251678
950.0,257.6991306814772,25.839156025214567,950.0,23617.169316818232,6775.739540240014
960.0,285.0633556799078,25.839156025214567,960.0,40963.333827190145,6775.73954023331
970.0,220.2900281419722,25.839156025214574,970.0,25569.78916834211,6775.739540248413
980.0,243.6183315036115,25.83915602521462,980.0,34600.905793538404,6775.739540275195
990.0,279.8473162625431,25.839156025214677,990.0,36170.708027804656,6775.7395403026985
1000.0,249.48446293726388,25.83915602521472,1000.0,36854.8148405865,6775.739540325416
1010.0,243.12174482049073,25.839156025214745,1010.0,30285.83671776274,6775.739540339641
1020.0,224.09403919208307,25.839156025214738,1020.0,29643.957452213424,6775.739540343466
1030.0,250.0539635288619,25.83915602521469,1030.0,40833.25825703563,6775.739540336782
1040.0,272.87456482564613,25.83915602521462,1040.0,27639.950472582153,6775.739540321284
1050.0,208.66004575808512,25.839156025214535,1050.0,43215.233745185804,6775.73954030046
1060.0,233.4993926506665,25.839156025214454,1060.0,38234.74884118217,6775.739540279603
1070.0,245.5261227806819,25.839156025214407,1070.0,23948.712591729436,6775.739540265804
1080.0,238.96879589639397,25.839156025214436,1080.0,41516.944202291845,6775.739540267951
1090.0,214.26585813746283,25.839156025215814,1090.0,38320.17976245024,6775.739540292888
1100.0,270.2551803807862,25.839156025218735,1100.0,33578.36286937234,6775.739540332263
1110.0,291.2614458934062,25.8391560252221,1110.0,32258.21661816757,6775.739540375288
1120.0,273.58634135133263,25.839156025225055,1120.0,23447.34828933947,6775.739540413341
1130.0,241.46696499857487,25.83915602522695,1130.0,41343.502031176096,6775.739540439952
1140.0,277.1706288405453,25.839156025227368,1140.0,32090.869056327774,6775.73954045082
1150.0,284.6300506213925,25.839156025226107,1150.0,30243.760430592723,6775.739540443796
1160.0,251.72979080577122,25.839156025223197,1160.0,37117.52959491716,6775.739540418896
1170.0,275.55894151109743,25.839156025218877,1170.0,34234.972827318175,6775.739540378291
1180.0,306.2427678652023,25.83915602521363,1180.0,30250.21115990618,6775.739540326321
1190.0,286.0134090207603,25.839156025208144,1190.0,43070.236349585204,6775.7395402694765
1200.0,280.123501972511,25.839156025203337,1200.0,38230.001931740815,6775.739540216413
1210.0,216.2559650422698,25.839156025200346,1210.0,37907.26377379799,6775.739540177945
1220.0,226.36865739039672,25.839156025200534,1220.0,29095.776031477526,6775.739540167047
1230.0,274.39215369341684,25.83915602523177,1230.0,38912.56654001808,6775.739540194602
1240.0,290.6902304786672,25.839156025494038,1240.0,41686.126099895184,6775.73954023162
1250.0,209.8349136575139,25.83915602591644,1250.0,33106.92349538641,6775.73954026881
1260.0,211.02988471038316,25.839156026379534,1260.0,33114.26481466129,6775.7395403055825
1270.0,250.26453122696813,25.839156026786867,1270.0,39238.69348230685,6775.739540341188
1280.0,274.20525576086135,25.839156027064952,1280.0,34294.60380521481,6775.739540374723
1290.0,245.17237588297752,25.839156027163284,1290.0,50444.74262296199,6775.739540405127
1300.0,278.4392615416734,25.839156027054333,1300.0,40143.469576935946,6775.739540431179
1310.0,272.3919187313219,25.839156026733537,1310.0,32269.117699028306,6775.739540451508
1320.0,263.9591030403129,25.83915602621932,1320.0,39891.4096364157,6775.739540464584
1330.0,268.7374360421652,25.83915602555308,1330.0,28790.033049244306,6775.7395404687195
1340.0,237.59730771051125,25.839156024799184,1340.0,34134.41174885382,6775.739540462074
1350.0,306.7870826249802,25.839156024044982,1350.0,34643.74140584725,6775.739540442647
1360.0,245.6818545123673,25.83915602340079,1360.0,30915.665855679013,6775.739540408283
1370.0,280.9242639561355,25.839156022999916,1370.0,41544.10646231802,6775.73954035667
1380.0,265.9621109671105,25.839156022998623,1380.0,32470.537720101755,6775.739540285341
1390.0,285.71963993508905,25.839156023567224,1390.0,40105.93408401284,6775.739540191771
1400.0,244.05692767352497,25.83915602427991,1400.0,27695.721147552118,6775.739540098183
1410.0,280.9038668330101,25.839156024731956,1410.0,31664.041354632493,6775.739540062276
1420.0,260.5573362251951,25.8391560249044,1420.0,36352.38924227257,6775.739540101904
1430.0,238.69072654937293,25.839156024899722,1430.0,40367.62462394125,6775.739540185022
