time1,Cit_foldedP_theta1_Mean,Cit_foldedP_theta1_Std,time2,3  .*  Cit_AU_theta1_Mean,3  .*  Cit_AU_theta1_Std
610.0,396.2086807342014,40.0,610.0,45394.16026579771,2000.0
615.0,442.90965578554494,40.0,615.0,44804.4683081031,2000.0
620.0,380.7377681465538,40.0,620.0,51423.14299761306,2000.0
625.0,319.70439092685274,40.0,625.0,44999.049572855816,2000.0
630.0,418.8893812072012,40.0,630.0,48362.75668646534,2000.0
635.0,373.8804438094,40.0,635.0,49660.93939042543,2000.0
640.0,370.42109943752234,40.0,640.0,49637.33647077204,2000.0
645.0,298.141709399985,40.0,645.0,50032.83831558039,2000.0
650.0,388.8743232665088,40.0,650.0,47497.98556646394,2000.0
655.0,410.75991536466046,40.0,655.0,46509.982906275116,2000.0
660.0,373.1812164829858,40.0,660.0,45298.143428438496,2000.0
665.0,456.204693157723,40.0,665.0,48440.39926900957,2000.0
670.0,403.2178563411407,40.0,670.0,53783.5274695381,2000.0
675.0,377.7821570206157,40.0,675.0,49891.06510342233,2000.0
680.0,388.10916576491707,40.0,680.0,48772.11153050073,2000.0
685.0,410.97810908112126,40.0,685.0,52210.83033828207,2000.0
690.0,442.9010388565205,40.0,690.0,47137.56180379876,2000.0
695.0,356.35449971933144,40.0,695.0,49412.67167081328,2000.0
700.0,403.77045611784547,40.0,700.0,49334.60336373408,2000.0
705.0,395.57360900459645,40.0,705.0,46307.13572625819,2000.0
710.0,405.6219827593811,40.0,710.0,52644.007222707565,2000.0
715.0,368.1278331267844,40.0,715.0,49296.77322098118,2000.0
720.0,351.26584413813544,40.0,720.0,52486.495475263466,2000.0
725.0,386.88012207275585,40.0,725.0,49147.64518140966,2000.0
730.0,364.60868630131694,40.0,730.0,48796.224751168476,2000.0
735.0,358.54128472730906,40.0,735.0,50992.71274242119,2000.0
740.0,389.12757068076417,40.0,740.0,46674.19727067977,2000.0
745.0,370.7096336621167,40.0,745.0,50425.780523003814,2000.0
750.0,409.3473916730987,40.0,750.0,53119.13197426486,2000.0
755.0,411.4111700332643,40.0,755.0,48051.37536361304,2000.0
760.0,358.79866326375554,40.0,760.0,50014.92468732633,2000.0
765.0,366.95797903251514,40.0,765.0,51542.803117013966,2000.0
770.0,392.42432671518134,40.0,770.0,50084.827814337084,2000.0
775.0,434.75570897355357,40.0,775.0,51005.801674687646,2000.0
780.0,374.13180063976233,40.0,780.0,51041.22986769952,2000.0
785.0,374.7040088764217,40.0,785.0,52057.18167248562,2000.0
790.0,350.2041509226616,40.0,790.0,51049.716935372766,2000.0
795.0,403.16998461762563,40.0,795.0,49513.08639066069,2000.0
800.0,395.4220771383471,40.0,800.0,48078.8965666817,2000.0
805.0,402.317650980862,40.0,805.0,49679.34571191802,2000.0
810.0,385.1752886182563,40.0,810.0,51186.11875638085,2000.0
815.0,403.2966857461933,40.0,815.0,47467.32138656119,2000.0
820.0,357.29104676108926,40.0,820.0,48404.65825999545,2000.0
825.0,323.93120870575467,40.0,825.0,50404.752382971696,2000.0
830.0,362.952219882457,40.0,830.0,50342.59826379347,2000.0
835.0,421.11635090040335,40.0,835.0,50232.132744685514,2000.0
840.0,382.5981866805139,40.0,840.0,53214.8737644958,2000.0
845.0,361.7938487964973,40.0,845.0,51421.61169928705,2000.0
850.0,375.57323366824676,40.0,850.0,50793.297253859855,2000.0
855.0,360.30192968886604,40.0,855.0,47388.47550052755,2000.0
860.0,441.17843220826524,40.0,860.0,49321.17191157211,2000.0
865.0,436.77601226872736,40.0,865.0,49757.74837150622,2000.0
870.0,339.04475078058204,40.0,870.0,54036.269370846334,2000.0
875.0,368.9748312006969,40.0,875.0,52020.65635602242,2000.0
880.0,381.1839985311723,40.0,880.0,47654.712778376044,2000.0
885.0,358.0729627051089,40.0,885.0,49118.593304688315,2000.0
890.0,398.0096280396893,40.0,890.0,49297.66389345053,2000.0
895.0,334.0981921919202,40.0,895.0,47878.71000207139,2000.0
900.0,398.9365162306648,40.0,900.0,53649.0726236093,2000.0
905.0,436.7720366614623,40.0,905.0,48925.60246201894,2000.0
910.0,397.7511200992955,40.0,910.0,48940.746494096566,2000.0
915.0,369.12577084747477,40.0,915.0,48389.70390693319,2000.0
920.0,364.65121934662767,40.0,920.0,54105.470523487485,2000.0
925.0,368.6825748762903,40.0,925.0,51908.60399317924,2000.0
930.0,377.5481405199538,40.0,930.0,50101.904034068946,2000.0
935.0,416.51159726624684,40.0,935.0,51335.82452149425,2000.0
940.0,397.179851609096,40.0,940.0,50315.11444366441,2000.0
945.0,388.8963216688125,40.0,945.0,48137.856805557174,2000.0
950.0,394.3962959149713,40.0,950.0,51266.80501189804,2000.0
955.0,336.98774528432807,40.0,955.0,51552.97209988036,2000.0
960.0,319.91945835675926,40.0,960.0,45301.30459944791,2000.0
965.0,402.5644994648399,40.0,965.0,49902.7015276511,2000.0
970.0,421.69809636225204,40.0,970.0,49279.81798968313,2000.0
975.0,304.31727152634267,40.0,975.0,52267.49987850947,2000.0
980.0,350.3081125204518,40.0,980.0,45762.98034062291,2000.0
985.0,403.4780007924538,40.0,985.0,49649.79246932011,2000.0
990.0,425.577140007091,40.0,990.0,48537.638283469976,2000.0
995.0,331.5605740609774,40.0,995.0,49519.324894795645,2000.0
1000.0,455.3037082282581,40.0,1000.0,49370.9734236727,2000.0
1005.0,380.1177167731577,40.0,1005.0,47845.342844256855,2000.0
1010.0,377.135999144204,40.0,1010.0,48353.70997034049,2000.0
1015.0,343.8426928863984,40.0,1015.0,50260.775636128325,2000.0
1020.0,277.76643952334325,40.0,1020.0,45291.13362585397,2000.0
1025.0,166.15709313162384,40.0,1025.0,50361.181340246665,2000.0
1030.0,173.301322806346,40.0,1030.0,41364.28892267777,2000.0
1035.0,202.8211910405208,40.0,1035.0,43667.78669609371,2000.0
1040.0,147.61735980707698,40.0,1040.0,41515.32664495564,2000.0
1045.0,250.98427505905534,40.0,1045.0,37476.87924893567,2000.0
1050.0,130.01424485769084,40.0,1050.0,33948.29922947191,2000.0
1055.0,100.86662047672053,40.0,1055.0,26663.382895687366,2000.0
1060.0,75.99083735603925,40.0,1060.0,29918.421797849387,2000.0
1065.0,86.32290201098614,40.0,1065.0,25612.071379541747,2000.0
1070.0,19.20074008371209,40.0,1070.0,22442.869120506988,2000.0
1075.0,14.03697132857777,40.0,1075.0,23318.668006671476,2000.0
1080.0,139.5330573847856,40.0,1080.0,19751.551547478208,2000.0
1085.0,12.061290154789667,40.0,1085.0,22657.29988571338,2000.0
1090.0,16.12001334832403,40.0,1090.0,19446.104901013234,2000.0
1095.0,40.10198358591677,40.0,1095.0,13352.283342050061,2000.0
1100.0,57.5327075318255,40.0,1100.0,14018.984025448342,2000.0
1105.0,43.4585771344689,40.0,1105.0,16503.689927932075,2000.0
1110.0,75.64189203476099,40.0,1110.0,13052.115569812573,2000.0
1115.0,42.44614461138715,40.0,1115.0,10085.157820260192,2000.0
1120.0,21.977228558680007,40.0,1120.0,12356.26459379582,2000.0
1125.0,47.66328623614986,40.0,1125.0,13707.93533806162,2000.0
1130.0,46.37426521667403,40.0,1130.0,15419.454328027905,2000.0
1135.0,64.7494268945907,40.0,1135.0,8722.289994998762,2000.0
1140.0,54.31475164013452,40.0,1140.0,10175.523321730177,2000.0
1145.0,54.953918778875355,40.0,1145.0,7159.026927309176,2000.0
1150.0,-13.05371844315539,40.0,1150.0,7783.813367514857,2000.0
1155.0,72.03104531039074,40.0,1155.0,10486.973093989556,2000.0
1160.0,138.9001801859028,40.0,1160.0,9461.856532289145,2000.0
1165.0,-6.673485272254041,40.0,1165.0,7288.407051102684,2000.0
1170.0,26.06927925640816,40.0,1170.0,4976.247960089004,2000.0
1175.0,33.21846856162374,40.0,1175.0,2595.6472917883348,2000.0
1180.0,6.169332873038023,40.0,1180.0,8093.129441291523,2000.0
1185.0,13.823946628439366,40.0,1185.0,4895.724284505635,2000.0
1190.0,36.78668625881639,40.0,1190.0,6218.07288770362,2000.0
1195.0,72.80842704806653,40.0,1195.0,3929.4051274073745,2000.0
1200.0,-1.873546567738721,40.0,1200.0,8173.464470475916,2000.0
1205.0,60.30284965012093,40.0,1205.0,8959.15141828961,2000.0
1210.0,102.17782209782064,40.0,1210.0,8326.849319525383,2000.0
1215.0,71.16913662575203,40.0,1215.0,6935.974747339071,2000.0
1220.0,-22.690604736890236,40.0,1220.0,5933.102256950825,2000.0
1225.0,86.73530507972833,40.0,1225.0,5661.292331631398,2000.0
1230.0,107.33382132249892,40.0,1230.0,7152.299833006398,2000.0
1235.0,63.92892152769054,40.0,1235.0,5940.350700064231,2000.0
1240.0,107.5586225912463,40.0,1240.0,3447.761248011075,2000.0
1245.0,2.410612486795223,40.0,1245.0,5111.726521738051,2000.0
1250.0,32.84916378670984,40.0,1250.0,5282.696676212528,2000.0
1255.0,90.72971613222644,40.0,1255.0,8686.002074718555,2000.0
1260.0,64.30468301249044,40.0,1260.0,8471.23330297141,2000.0
1265.0,53.78742132379925,40.0,1265.0,4634.700030701649,2000.0
1270.0,26.017688953552053,40.0,1270.0,8628.809599368657,2000.0
1275.0,-17.45550552134081,40.0,1275.0,6064.489781794953,2000.0
1280.0,42.4513164684648,40.0,1280.0,9104.488026697756,2000.0
1285.0,92.56589683252963,40.0,1285.0,8266.652442241106,2000.0
1290.0,103.99035584155924,40.0,1290.0,9056.54686397549,2000.0
1295.0,53.34161998740508,40.0,1295.0,4716.635936444198,2000.0
1300.0,-10.002429137148724,40.0,1300.0,5903.714249233686,2000.0
1305.0,74.12400606138674,40.0,1305.0,6189.426518629712,2000.0
1310.0,54.15908276931856,40.0,1310.0,7301.912080120244,2000.0
1315.0,87.26830402826141,40.0,1315.0,10408.33660275487,2000.0
1320.0,66.06338309584335,40.0,1320.0,8213.225650158882,2000.0
1325.0,115.50221793940142,40.0,1325.0,4203.174642821288,2000.0
1330.0,12.92770812506891,40.0,1330.0,6123.5076271529915,2000.0
1335.0,42.463059192081026,40.0,1335.0,6478.381734658304,2000.0
1340.0,42.01066364664766,40.0,1340.0,6658.514926841398,2000.0
1345.0,81.02072727836818,40.0,1345.0,2028.1810777538158,2000.0
1350.0,-13.404906102322855,40.0,1350.0,6267.767820541662,2000.0
1355.0,-2.8716112996750525,40.0,1355.0,4006.4099130974505,2000.0
1360.0,-4.043534717738332,40.0,1360.0,8104.448134123388,2000.0
1365.0,90.80237575839995,40.0,1365.0,5779.92502218003,2000.0
1370.0,66.13427822518561,40.0,1370.0,10135.747380782639,2000.0
1375.0,56.89649013586856,40.0,1375.0,8559.731512628112,2000.0
1380.0,64.56752516678384,40.0,1380.0,7194.133308355179,2000.0
1385.0,87.78137179313983,40.0,1385.0,6972.633413282533,2000.0
1390.0,63.53327482213047,40.0,1390.0,8540.727486469952,2000.0
1395.0,7.633189135318659,40.0,1395.0,6163.427144551433,2000.0
1400.0,61.20143366664011,40.0,1400.0,5518.356934173466,2000.0
1405.0,143.92968713702982,40.0,1405.0,2191.3135874959266,2000.0
1410.0,5.340000847805321,40.0,1410.0,7974.324776492218,2000.0
1415.0,36.688953140525676,40.0,1415.0,6449.895515220833,2000.0
1420.0,57.815675178588855,40.0,1420.0,4663.523304926263,2000.0
1425.0,9.79936005599891,40.0,1425.0,6275.443773507491,2000.0
1430.0,37.93339939398674,40.0,1430.0,7730.718691097282,2000.0
1435.0,46.234865507303965,40.0,1435.0,7711.988517928707,2000.0
