time1,Cit_foldedP_theta1_Mean,Cit_foldedP_theta1_Std,time2,3  .*  Cit_AU_theta1_Mean,3  .*  Cit_AU_theta1_Std
390.0,269.4388388345123,40.0,390.0,31267.642850529217,2000.0
400.0,231.66397761168122,40.0,400.0,34607.96609823683,2000.0
410.0,206.52775609534015,40.0,410.0,33569.61833713879,2000.0
420.0,260.30096057297357,40.0,420.0,35606.91521650983,2000.0
430.0,233.66887835164857,40.0,430.0,34855.80004605549,2000.0
440.0,286.1930180181635,40.0,440.0,28432.02083462165,2000.0
450.0,272.53884430631206,40.0,450.0,34944.79060530369,2000.0
460.0,265.45746489418354,40.0,460.0,34486.48703880506,2000.0
470.0,240.90026709564458,40.0,470.0,30641.457475011674,2000.0
480.0,262.6921498499139,40.0,480.0,34440.244327729946,2000.0
490.0,263.1206238794467,40.0,490.0,32823.52272987323,2000.0
500.0,240.86850098949498,40.0,500.0,34018.52398575647,2000.0
510.0,205.3917745649025,40.0,510.0,32120.572671529957,2000.0
520.0,218.28843218100437,40.0,520.0,38878.80337249922,2000.0
530.0,257.4910773679491,40.0,530.0,34924.73585875374,2000.0
540.0,313.15864932227873,40.0,540.0,34927.63282653027,2000.0
550.0,255.38245090663588,40.0,550.0,34776.74232095933,2000.0
560.0,196.09281648645324,40.0,560.0,29772.188346077288,2000.0
570.0,268.89054623868606,40.0,570.0,37217.04216116664,2000.0
580.0,284.2891479612797,40.0,580.0,33356.178290478245,2000.0
590.0,250.83421257006006,40.0,590.0,30805.282731557912,2000.0
600.0,285.36411989134047,40.0,600.0,37938.98866171748,2000.0
610.0,237.3304105574474,40.0,610.0,33659.465395039064,2000.0
620.0,224.87096212154174,40.0,620.0,37460.68640038406,2000.0
630.0,242.17898181428788,40.0,630.0,31242.268146062474,2000.0
640.0,318.9385294303918,40.0,640.0,38176.89291746163,2000.0
650.0,282.33794205038896,40.0,650.0,33123.25984826496,2000.0
660.0,295.6800905261328,40.0,660.0,32163.55242865934,2000.0
670.0,258.9952342185089,40.0,670.0,30918.994318023197,2000.0
680.0,238.33214117034163,40.0,680.0,33441.63066707429,2000.0
690.0,342.9215167402091,40.0,690.0,35728.20481398498,2000.0
700.0,270.55109037198713,40.0,700.0,39083.522979718226,2000.0
710.0,266.6654486474708,40.0,710.0,33503.95743763009,2000.0
720.0,244.58022155811275,40.0,720.0,36644.57789255412,2000.0
730.0,230.1297849757344,40.0,730.0,33140.77698906176,2000.0
740.0,277.92188425397666,40.0,740.0,31746.89973669614,2000.0
750.0,206.82277733459006,40.0,750.0,33122.10141161334,2000.0
760.0,266.06813258627176,40.0,760.0,33750.02069860682,2000.0
770.0,227.34549685485905,40.0,770.0,34395.5629013825,2000.0
780.0,289.19753486309065,40.0,780.0,34274.62365135289,2000.0
790.0,235.8010045339094,40.0,790.0,34538.82184132688,2000.0
800.0,203.55523346147658,40.0,800.0,33953.7579574414,2000.0
810.0,275.84557256834205,40.0,810.0,38145.9476838222,2000.0
820.0,344.04081714215494,40.0,820.0,35503.72877179861,2000.0
830.0,305.2931130452432,40.0,830.0,34441.50862079673,2000.0
840.0,197.8397724398326,40.0,840.0,33431.419051554265,2000.0
850.0,250.25059855211603,40.0,850.0,37482.836385261384,2000.0
860.0,292.93543523282665,40.0,860.0,33735.014529361295,2000.0
870.0,232.60919117507328,40.0,870.0,32547.019749858002,2000.0
880.0,230.68522791370577,40.0,880.0,30939.551167139132,2000.0
890.0,233.8367119132803,40.0,890.0,33366.01597928387,2000.0
900.0,207.20280847901668,40.0,900.0,31936.727088385665,2000.0
910.0,271.965171109354,40.0,910.0,32657.87529296462,2000.0
920.0,211.7369100152302,40.0,920.0,35157.604973742345,2000.0
930.0,285.07712157469626,40.0,930.0,33940.75019349087,2000.0
940.0,245.42695468876727,40.0,940.0,33581.214195541776,2000.0
950.0,290.4078744236825,40.0,950.0,36736.636245226604,2000.0
960.0,285.80346239126516,40.0,960.0,32917.614845598044,2000.0
970.0,305.3619234813032,40.0,970.0,31943.367915271334,2000.0
980.0,280.9697559424209,40.0,980.0,33526.76101668562,2000.0
990.0,202.80974425723946,40.0,990.0,30101.929722573892,2000.0
1000.0,274.29704407600656,40.0,1000.0,36884.703928626106,2000.0
1010.0,209.99530737909487,40.0,1010.0,31373.843025748884,2000.0
1020.0,282.0180390010125,40.0,1020.0,29335.264680875724,2000.0
1030.0,299.756688779131,40.0,1030.0,33889.15659966874,2000.0
1040.0,264.2887300622059,40.0,1040.0,32731.18762119696,2000.0
1050.0,294.81888205135306,40.0,1050.0,34190.81348910053,2000.0
1060.0,199.27999675414526,40.0,1060.0,35829.558572316746,2000.0
1070.0,228.94628932454143,40.0,1070.0,35081.99881601145,2000.0
1080.0,239.8049364529664,40.0,1080.0,31710.52869659939,2000.0
1090.0,323.2834631599818,40.0,1090.0,32946.8298163698,2000.0
1100.0,186.1147896443307,40.0,1100.0,35576.013423609664,2000.0
1110.0,260.5433327210403,40.0,1110.0,34689.30964052865,2000.0
1120.0,244.16845493838053,40.0,1120.0,32727.755243446216,2000.0
1130.0,277.17277855679095,40.0,1130.0,31691.235108109213,2000.0
1140.0,266.7935744280828,40.0,1140.0,36023.33596415051,2000.0
1150.0,241.55896421689394,40.0,1150.0,32933.854055154545,2000.0
1160.0,290.51768933224565,40.0,1160.0,31908.398843188286,2000.0
1170.0,202.38770989099083,40.0,1170.0,34692.74264501362,2000.0
1180.0,278.77445519698443,40.0,1180.0,33736.249859480595,2000.0
1190.0,249.61440024106602,40.0,1190.0,35426.21333392422,2000.0
1200.0,332.39837165859905,40.0,1200.0,36265.30961891172,2000.0
1210.0,203.97532475213,40.0,1210.0,37166.46882014456,2000.0
1220.0,315.8636617161576,40.0,1220.0,35615.52382673522,2000.0
1230.0,283.31895130221505,40.0,1230.0,36288.77535304861,2000.0
1240.0,277.7959016350541,40.0,1240.0,33245.21126895445,2000.0
1250.0,227.77047522316835,40.0,1250.0,34877.04398042043,2000.0
1260.0,197.8527846449595,40.0,1260.0,29110.93251565867,2000.0
1270.0,294.20348400432454,40.0,1270.0,34768.542213750625,2000.0
1280.0,257.61331552524285,40.0,1280.0,33043.786328193,2000.0
1290.0,220.40121090719958,40.0,1290.0,36582.58831328204,2000.0
1300.0,276.77037546123205,40.0,1300.0,33532.865754068196,2000.0
1310.0,211.72677275109956,40.0,1310.0,32563.50979097637,2000.0
1320.0,209.9898606441337,40.0,1320.0,32630.066310032653,2000.0
1330.0,299.7968468652077,40.0,1330.0,34324.39287859599,2000.0
1340.0,196.63132114248913,40.0,1340.0,33817.30580463422,2000.0
1350.0,241.96592609235034,40.0,1350.0,34289.863246384,2000.0
1360.0,320.40498140264845,40.0,1360.0,31230.951297937518,2000.0
1370.0,201.69895061108576,40.0,1370.0,32671.84789237376,2000.0
1380.0,274.0528649238961,40.0,1380.0,36012.06508530288,2000.0
1390.0,264.31767079531244,40.0,1390.0,35260.75691190889,2000.0
1400.0,220.08006224113507,40.0,1400.0,33535.29971555451,2000.0
1410.0,240.3081328665746,40.0,1410.0,34654.63671694847,2000.0
1420.0,238.04653177317184,40.0,1420.0,32862.21680347562,2000.0
1430.0,195.15771100282987,40.0,1430.0,34755.142420473916,2000.0
