time1,4_theta1_Mean,4_theta1_Std,time2,4_theta2_Mean,4_theta2_Std,time3,4_theta3_Mean,4_theta3_Std
170.0333333,13563.580033427543,1157.9519110009933,170.0333333,11337.689823315925,1089.7932534655667,170.0333333,14500.89842859996,1448.2205592057462
175.0166667,12523.651334553912,1194.486536493477,175.0166667,11615.232798349041,1121.3762258339602,175.0166667,15053.621616119082,1505.961053306381
180.0166667,12007.361034625636,1231.480970260277,180.0166667,11607.805942991141,1153.8843563488174,180.0166667,16920.040790190214,1561.020033837477
185.0333333,13407.646850214778,1267.964817091575,185.0333333,10993.358904979339,1186.4173287295441,185.0333333,17497.18678522239,1612.4344503940422
190.0166667,12671.024038513331,1303.226817953458,190.0166667,11141.959812963334,1218.2881517518379,190.0166667,18553.917394257227,1659.6688315258493
195.0166667,12891.28893416924,1336.7710291072008,195.0166667,13067.504804917367,1248.9926081038031,195.0166667,16874.358807392568,1702.5022145152307
200.0166667,15411.984709064112,1368.2754700392063,200.0166667,11108.457994773069,1278.178618508201,200.0166667,20244.478455993107,1740.93652887611
205.0333333,16985.542742050493,1397.555199475284,205.0333333,13286.333264097884,1305.6176563569252,205.0333333,19040.23712691637,1775.1247800643466
210.0166667,15487.786591649288,1424.3463284703494,210.0166667,12437.71371059781,1331.0291172984355,210.0166667,19596.930701502704,1804.9364207783192
215.0166667,11483.077793827375,1442.6029550633154,215.0166667,13158.689211543578,1349.3842363362155,215.0166667,18239.646702374663,1818.683653668804
220.0333333,14611.009787514082,1443.764908220426,220.0333333,14900.512768683087,1353.409530169946,220.0333333,18139.932632134554,1801.3491456435504
225.0166667,12888.358297378392,1425.285106695622,225.0166667,11343.809825797029,1340.6412126778007,225.0166667,19333.09037629675,1750.9707355519015
230.0333333,12072.599352148445,1388.3180448917835,230.0333333,13385.020103533747,1311.69322427558,230.0333333,15848.330946857981,1672.4099620368922
235.0166667,13178.444575617514,1335.8203034719816,235.0166667,11283.816141614596,1268.7674485786592,235.0166667,15066.979289922803,1573.0026959657325
240.0166667,14249.155778893064,1271.5928572039775,240.0166667,10844.3304892501,1214.8794922301156,240.0166667,13080.831932502362,1460.660224952257
245.0166667,10583.772839880501,1205.3037995193354,245.0166667,10377.45353195372,1157.9819089946868,245.0166667,12711.001175011845,1354.0257215681459
250.0333333,11475.34966460445,1148.8538342854488,250.0333333,10012.38571863926,1108.1342482710327,250.0333333,13228.03735597328,1273.8145595673661
255.0333333,13384.72687384161,1107.6767834597815,255.0333333,11453.852318211415,1070.279985036236,255.0333333,10342.98921264134,1226.3644035768043
260.0166667,8067.682560793019,1082.9958487599185,260.0166667,10964.637571612444,1045.908391721181,260.0166667,11617.211254189448,1209.9813577640355
265.0333333,11083.59301992757,1073.734486298789,265.0333333,9380.31956039065,1034.5333657344802,265.0333333,12637.297086185525,1219.4774707924105
270.0166667,10241.954441893029,1077.7046191183451,270.0166667,9854.09558840666,1034.640304373473,270.0166667,14305.375448341758,1248.6533320589467
275.0166667,9916.872747372581,1092.3219944012474,275.0166667,10128.560210679729,1044.2764592402266,275.0166667,14858.312697170975,1291.5650144303484
280.0333333,10745.164427475307,1115.0164290127473,280.0333333,10743.925715192694,1061.405137433815,280.0333333,13070.84540188019,1343.090961526446
285.0333333,10212.60908661273,1143.4487675646676,285.0333333,12327.543055547147,1084.1058319404144,285.0333333,14903.275994795025,1399.1113585796795
290.0333333,13489.164992776425,1175.6084032796455,290.0333333,8604.316916270214,1110.6758078282235,290.0333333,13446.795760383886,1456.4860306914245
295.0333333,12863.249989828002,1209.8396110600643,295.0333333,11289.09558899292,1139.6703931147777,295.0333333,17023.485000221368,1512.938927364229
300.0333333,11355.93657569273,1244.8277243677308,300.0333333,12223.750034594272,1169.9066292585526,300.0333333,15096.556412877588,1566.9097514591167
305.0333333,12418.857083512352,1279.5647445377185,305.0333333,13598.656831246879,1200.4463761602772,305.0333333,14845.04721813196,1617.4048409284355
310.0333333,14237.855654893518,1313.3064163094175,310.0333333,12534.637635330246,1230.5691606421476,310.0333333,16231.843005211096,1663.862741958966
315.0333333,14507.141609181557,1345.5278752573156,315.0333333,12676.837149258141,1259.7411640228472,315.0333333,15274.317804707476,1706.0404557502375
320.0166667,14558.27001475032,1375.881818120721,320.0166667,13549.155610384889,1287.5841658649624,320.0166667,14007.999906950208,1743.9212358113448
325.0166667,12763.472895852465,1404.1611515125524,325.0166667,15370.90604742474,1313.8465775418226,325.0166667,17782.548420332212,1777.6422689044387
330.0333333,14621.363659664168,1430.0826241477378,330.0333333,14415.412591635693,1338.227467794475,330.0333333,16219.022541602772,1807.0596165499821
335.0166667,13240.00462539664,1447.583422509041,335.0166667,12590.97240082085,1355.6801699012753,335.0166667,17372.74951827931,1820.4741511348739
340.0166667,12692.783385162835,1448.088618607113,340.0166667,13840.596828469164,1358.915449843214,340.0166667,19109.544101369334,1802.858956416837
345.0333333,16176.23125650804,1429.0382500101168,345.0333333,14136.74844659493,1345.4556647908512,345.0333333,15196.26347423758,1752.2437695749472
350.0333333,13821.563376226062,1391.575587248235,350.0333333,13849.959745955912,1315.90258048475,350.0333333,15846.478748238324,1673.4832832643997
355.0333333,10684.392189315204,1338.6474304098792,355.0333333,11902.683078895054,1272.4473829495357,355.0333333,15720.966513339188,1573.9075832166654
360.0333333,11440.912278656306,1274.0462320298923,360.0333333,11839.83431808797,1218.0962904922385,360.0333333,14927.42690067725,1461.4230709425692
365.0333333,11410.858815675296,1207.4326711302708,365.0333333,14775.81716467367,1160.7936182324586,365.0333333,12203.390919323494,1354.6687929231377
370.0333333,10656.612200694768,1150.7009959689078,370.0333333,10602.784389085444,1110.5916888347917,370.0333333,12649.428799382555,1274.3566395768846
375.0166667,11403.677221007232,1109.2794119642376,375.0166667,10163.2419631197,1072.4276400019653,375.0166667,11346.679083923853,1226.8213354228858
380.0166667,12540.531690151298,1084.386235861944,380.0166667,10418.025860525386,1047.7851894513904,380.0166667,12035.105429493218,1210.3665033713748
385.0166667,9765.041678939864,1074.9406762396345,385.0166667,10103.487075017336,1036.173367365088,385.0166667,8637.00235000396,1219.8020984065931
390.0166667,10938.890875427358,1078.7509638171473,390.0166667,10386.751350174307,1036.0733074419354,390.0166667,11149.384790612532,1248.926943534164
395.0333333,11632.623082407616,1093.2296368118803,395.0333333,11706.15617472937,1045.5285274452485,395.0333333,13855.432363083744,1291.7956215428565
400.0166667,11748.17145792202,1115.8037237970725,400.0166667,9993.784744480407,1062.49906535964,400.0166667,12201.91404632315,1343.285319209264
405.0333333,11118.52296834214,1144.1316470561048,405.0333333,11187.955486636361,1085.061552568033,405.0333333,13099.34543962651,1399.2751617568024
410.0333333,9887.564375741014,1176.2006958133006,410.0333333,12161.019019730835,1111.5107497671295,410.0333333,15025.228592576661,1456.6240803674873
415.0333333,9713.290278260214,1210.3533177236632,415.0333333,11181.864331451581,1140.399793625136,415.0333333,16696.20052257233,1513.0552707512102
420.0333333,12439.479784453848,1245.273259593452,420.0333333,10840.24579564147,1170.5438084867417,420.0333333,16120.376418660211,1567.0078001849138
425.0333333,13632.420121103109,1279.9511451909345,425.0333333,12955.814543820725,1201.0029773081942,425.0333333,16047.026248462169,1617.4874707408896
430.0333333,11540.954223866884,1313.6415233691125,430.0333333,11575.514967775265,1231.0553602559585,430.0333333,15346.362749557597,1663.9323768191248
435.0333333,14392.47632219304,1345.8184916398166,435.0333333,13121.002489135186,1260.1658560808128,435.0333333,14168.48726754459,1706.099138745639
440.0333333,9532.469022836452,1376.1338457803927,440.0333333,14782.697256520782,1287.955122883839,440.0333333,14961.055129541834,1743.9706889568367
445.0166667,15838.328459603377,1404.379710488095,445.0166667,14275.189294955071,1314.1705915665325,445.0166667,18270.443970210614,1777.683943562838
450.0333333,13034.224122591912,1430.2721559424315,450.0333333,12857.371709221512,1338.510473733314,450.0333333,18433.803097807173,1807.0947359427073
455.0333333,11923.596358488088,1447.747779840981,455.0333333,15584.075490046871,1355.9273534130652,455.0333333,18411.511579478414,1820.5037461885058
460.0333333,14302.46785716483,1448.2311433994564,460.0333333,14275.547272867916,1359.1313417890904,460.0333333,18376.982606044694,1802.8838959543154
465.0166667,13896.662568005846,1429.1618408629797,465.0166667,12564.160363991194,1345.6442235902946,465.0166667,17683.452299178567,1752.264785838181
470.0166667,12849.614364005989,1391.6827582728492,470.0166667,13073.844736069988,1316.0672644849228,470.0166667,18035.67805456679,1673.5009933515482
475.0333333,14823.067164343434,1338.7403620244902,475.0333333,11242.218699298672,1272.591213230151,475.0333333,17326.912671331593,1573.9225071805474
480.0333333,12313.796297101217,1274.1268155054304,480.0333333,12564.677754189184,1218.2219062306467,480.0333333,16176.218500288023,1461.4356470476519
485.0333333,11935.163972126618,1207.5025466014547,485.0333333,11876.291114300153,1160.9033248948233,485.0333333,13730.670577355606,1354.6793905034608
490.0333333,10935.36782489342,1150.7615858510578,490.0333333,11068.185468229874,1110.687500355933,490.0333333,12620.130699389967,1274.365569873663
495.0333333,9485.007156824027,1109.3319498226078,495.0333333,11658.390507389624,1072.5113155564338,495.0333333,11602.957976480067,1226.8288607232112
500.0333333,11370.791652057362,1084.4317914643163,500.0333333,9771.168403578293,1047.8582656435417,500.0333333,13539.387314628857,1210.3728447061847
505.0166667,9900.748587186008,1074.9801772891776,505.0166667,10461.158172368123,1036.2371863595229,505.0166667,11725.060733142125,1219.8074420387009
510.0166667,10673.605861684277,1078.785214806189,510.0166667,11440.157336703789,1036.1290415440803,510.0166667,12004.535369889101,1248.931446426296
515.0333333,11925.215749237748,1093.2593353752625,515.0333333,9997.435482468094,1045.5772005793267,515.0333333,12711.660866404205,1291.7994159659431
520.0333333,11194.697080972295,1115.8294748978926,520.0333333,11028.330186177736,1062.5415718344952,520.0333333,13295.559598951071,1343.2885166261626
525.0333333,11413.655893697816,1144.1539752890283,525.0333333,10276.21799193476,1085.0986734724622,525.0333333,15069.856471711106,1399.2778560952786
530.0166667,12232.136632948248,1176.220056076977,530.0166667,8947.20908918083,1111.543167294229,530.0166667,14728.069014766652,1456.6263507784838
535.0166667,12831.492185470594,1210.3701044759273,535.0166667,11756.380930163354,1140.428103585609,535.0166667,16071.36971982485,1513.057183933315
540.0166667,11400.93205166817,1245.287814878816,540.0166667,12698.9416924902,1170.5685312409648,540.0166667,15102.657123152834,1567.0094123432477
545.0166667,12477.61265440501,1279.9637656024388,545.0166667,10510.194374452905,1201.0245673158038,545.0166667,15197.67994410769,1617.4888292378532
550.0333333,11206.437178484895,1313.6524660860698,550.0333333,12694.996549679054,1231.0742144177575,550.0333333,15686.588498174497,1663.9335215655483
555.0333333,13595.210989194762,1345.8279796636787,555.0333333,11711.45512962626,1260.1823210256543,555.0333333,16215.194002933527,1706.1001033730406
560.0333333,13362.419544101536,1376.1420724758623,560.0333333,11723.334679570331,1287.9695013333405,560.0333333,15428.86762694347,1743.9715018053337
565.0333333,13995.049461611186,1404.3868435206202,565.0333333,14677.790449979591,1314.1831478949975,565.0333333,15465.75991230585,1777.6846285136098
570.0333333,14172.774075011577,1430.278340693012,570.0333333,13604.895354169827,1338.5214388235067,570.0333333,16193.4633433342,1807.0953131194915
575.0333333,14967.229373029204,1447.7531423671978,575.0333333,13058.299349178908,1355.9369288973442,575.0333333,21425.408716603615,1820.5042325488555
580.0166667,14256.688065166727,1448.2357930057408,580.0166667,13920.972732559525,1359.1397037572417,580.0166667,17876.64600262769,1802.8843057874083
585.0333333,14821.665629193976,1429.1658723219014,585.0333333,14164.16675974687,1345.6515258185204,585.0333333,19768.6554889064,1752.2651311852733
590.0166667,14228.228994344576,1391.6862537601503,590.0166667,11520.78718394653,1316.0736412702088,590.0166667,13730.150138360845,1673.5012843592756
595.0166667,12181.672440575454,1338.7433927869495,595.0166667,11162.40019298275,1272.59678184646,595.0166667,12772.989625146096,1573.9227523990196
600.0166667,12299.80468010247,1274.1294433310895,600.0166667,12261.081602629978,1218.2267690935216,600.0166667,15249.776812500375,1461.435853681671
605.0333333,11157.498445983172,1207.5048250576313,605.0333333,11543.721919235972,1160.907571442427,605.0333333,10389.08500488443,1354.679564624159
610.0333333,11286.503749055139,1150.7635613845885,610.0333333,12096.595399267446,1110.6912086952752,610.0333333,12337.160037173955,1274.3657165968843
615.0333333,11691.273387382229,1109.3336627058586,615.0333333,10618.381956313218,1072.5145538966772,615.0333333,9633.292029179422,1226.8289843598498
620.0166667,10307.73942546082,1084.433276615917,620.0166667,11418.889575967105,1047.8610935501056,620.0166667,11865.639763786323,1210.3729488888382
625.0333333,10425.482620927009,1074.9814649856546,625.0333333,10860.855781241551,1036.2396558493344,625.0333333,12937.387661708723,1219.8075298283966
630.0166667,11656.997533608554,1078.786331299056,630.0166667,9329.427593793513,1036.131198042059,630.0166667,11735.842703095112,1248.931520402422
635.0333333,11494.000074088546,1093.260303426055,635.0333333,9520.298121885799,1045.5790837536945,635.0333333,11757.264077155392,1291.7994783020345
640.0166667,11435.582697559594,1115.830314242123,640.0166667,9604.012079575783,1062.5432163262528,640.0166667,13156.6933713937,1343.2885691537567
645.0166667,11499.683361863325,1144.1547030384372,645.0166667,11592.198453434286,1085.1001095324416,645.0166667,12008.971579190496,1399.2779003577243
650.0333333,11476.432576441674,1176.2206870683533,650.0333333,11576.040142896964,1111.5444213394383,650.0333333,11622.618555447072,1456.626388076288
655.0333333,11681.732586774451,1210.3706515735312,655.0333333,11199.602832005763,1140.4291986850649,655.0333333,14516.487859603529,1513.0572153623505
660.0333333,13181.015519151106,1245.2882892366135,660.0333333,9443.78146010362,1170.5694875399793,660.0333333,15875.19288906385,1567.0094388269567
665.0333333,12924.99677402996,1279.9641768914732,665.0333333,12578.531579323226,1201.025402406504,665.0333333,15613.715843622482,1617.4888515543757
670.0333333,13573.497353581964,1313.6528226916143,670.0333333,9381.662122578691,1231.0749436626538,670.0333333,17184.907216791886,1663.9335403705861
675.0166667,14142.269183725173,1345.8282888561632,675.0166667,12528.491574533642,1260.182957840203,675.0166667,17298.14999343724,1706.1001192191213
680.0166667,11618.240133408126,1376.1423405591013,680.0166667,14898.76733779266,1287.970057432697,680.0166667,20077.392551043828,1743.971515158047
685.0166667,13222.960984133875,1404.387075960315,685.0166667,13578.485300655131,1314.183633509516,685.0166667,17788.319671873098,1777.6846397652841
690.0166667,13765.807965154796,1430.2785422281768,690.0166667,13891.493365856364,1338.521862886908,690.0166667,21792.534292439363,1807.0953226007232
695.0166667,13388.667881506712,1447.7533171067732,695.0166667,18130.133799538286,1355.9372992110423,695.0166667,20792.178435373102,1820.5042405382208
700.0333333,13268.836315115133,1448.235944512438,700.0333333,12829.874437910643,1359.140027134011,700.0333333,17241.96523975968,1802.8843125196463
705.0166667,14131.756642375425,1429.1660036846474,705.0166667,12579.311427582483,1345.6518082074717,705.0166667,18126.301244046175,1752.2651368581935
710.0333333,14132.093963475103,1391.686367657212,710.0333333,13170.422372150997,1316.0738878666702,710.0333333,14689.781092847408,1673.501289139563
715.0333333,14710.711477477631,1338.7434915403078,715.0333333,12300.881879934945,1272.596997186915,715.0333333,16021.98355794597,1573.922756427131
720.0166667,12859.566681650625,1274.1295289544505,720.0166667,13774.855441929369,1218.2269571395489,720.0166667,14210.12513808633,1461.4358570759757
725.0333333,12001.086039016456,1207.5048992966938,725.0333333,10927.514023942607,1160.9077356534885,725.0333333,13898.074012747311,1354.679567484374
730.0333333,13553.272955434579,1150.7636257529655,730.0333333,11792.653576736107,1110.691352092461,730.0333333,12375.452510982317,1274.3657190070396
735.0166667,13031.643124247827,1109.3337185159296,735.0166667,11741.725780383926,1072.5146791181526,735.0166667,13917.451514671047,1226.828986390762
740.0166667,11216.654788460028,1084.4333250055752,740.0166667,9623.392971644673,1047.8612028996463,740.0166667,13249.079820690627,1210.372950600188
745.0166667,11803.012494717164,1074.9815069415001,745.0166667,10637.06175153781,1036.239751338712,745.0166667,11062.241639012585,1219.8075312704711
750.0166667,10335.839723296476,1078.7863676765164,750.0166667,9710.749713702124,1036.1312814280525,750.0166667,11536.993118526663,1248.9315216175946
755.0166667,12296.254364174314,1093.2603349668218,755.0166667,9000.397750264328,1045.5791565704133,755.0166667,13092.572855528486,1291.799479326009
760.0333333,10447.652583033296,1115.830341589276,760.0333333,9195.620523062698,1062.5432799133612,760.0333333,12542.337093416376,1343.2885700166187
765.0333333,12192.371640861249,1144.1547267495484,765.0333333,12209.565008031514,1085.1001650598,765.0333333,11954.1263924893,1399.2779010848253
770.0166667,11541.731459986504,1176.2207076268667,770.0166667,12383.824322448781,1111.5444698286274,770.0166667,17135.016212548464,1456.6263886889892
775.0333333,12410.199934908975,1210.3706693986103,775.0333333,9135.047285816976,1140.42924102818,775.0333333,16137.760463907778,1513.0572158786515
780.0333333,11829.512741001394,1245.2883046916922,780.0333333,9233.52610858732,1170.5695245160416,780.0333333,12776.912967177162,1567.0094392620254
785.0333333,14970.08036845623,1279.9641902916635,785.0333333,11698.830445855378,1201.0254346957943,785.0333333,16534.82481989592,1617.4888519209935
790.0166667,16086.300523903588,1313.652834310132,790.0166667,11912.868257678005,1231.0749718592251,790.0166667,14125.022501882471,1663.9335406795228
795.0333333,13070.295268178574,1345.8282989298962,795.0333333,12407.729928738041,1260.1829824628123,795.0333333,15484.664126931973,1706.1001194794526
800.0166667,13217.746053328941,1376.1423492934437,800.0166667,13558.398214318082,1287.9700789343492,800.0166667,19163.60465171128,1743.9715153774205
805.0166667,13361.145867218587,1404.3870835333507,805.0166667,17710.8566173667,1314.1836522857973,805.0166667,18073.00928241817,1777.6846399501433
810.0333333,11515.283323207306,1430.462788550947,810.0333333,11710.518134081563,1338.6720309167404,810.0333333,21166.262134261153,1807.4752121613465
815.0166667,16602.954760917364,1454.3510533008077,815.0166667,12536.051030755742,1361.362171567197,815.0166667,20852.573438194064,1833.6367300968564
820.0166667,16798.50527054927,1476.0927822463486,820.0166667,14791.341890903512,1382.2408677886433,820.0166667,14322.061007104165,1856.4907658871361
825.0166667,15241.993231329527,1495.770564210598,825.0166667,16316.276523687173,1401.3392380514442,825.0166667,19879.95656565322,1876.366081929235
830.0333333,14729.127537100443,1513.4947872586113,830.0333333,12715.113379348253,1418.7201453028965,830.0333333,18699.972890701192,1893.5844726583782
835.0333333,14511.302839290782,1529.3928978499705,835.0333333,14066.576113002762,1434.468160417137,835.0333333,18067.98066520474,1908.4516384369863
840.0333333,17081.341867382216,1543.601247811046,840.0333333,15690.103799350201,1448.6816816863557,840.0333333,21104.595647537164,1921.2517463348709
845.0333333,14264.865751271902,1556.2590284730113,845.0333333,13265.071025382902,1461.466849414761,845.0333333,21128.04679031757,1932.2446322554981
850.0166667,12761.068374179624,1567.5038895441398,850.0166667,15731.628794575205,1472.9329433786984,850.0166667,20488.453459473036,1941.6648492778659
855.0333333,19233.79156562245,1577.4688562555225,855.0333333,12894.563599381427,1483.1889621169375,855.0333333,18616.809694981348,1949.721965566152
860.0333333,13997.670244067423,1586.280272371872,860.0333333,14158.307974521387,1492.3411616581434,860.0333333,18073.65833534201,1956.6016653459676
865.0333333,15412.471912121211,1594.0565191879903,865.0333333,16430.620878335518,1500.4913435503095,865.0333333,23644.86580319913,1962.4673453485975
870.0333333,15494.494756694798,1600.9073205499767,870.0333333,13018.99368967798,1507.7357291165938,870.0333333,19707.916702012484,1967.4619646170563
875.0333333,16189.554271419687,1606.9334797522517,875.0333333,17822.770638538157,1514.1642831945194,875.0333333,16466.08021765247,1971.7099955379044
880.0333333,14484.592090535627,1612.2269277898918,880.0333333,13564.26329732501,1519.860378058867,880.0333333,21501.93525534713,1975.3193697644024
885.0166667,16512.72063051851,1616.8709896279447,885.0166667,15929.600084184201,1524.9007094996298,885.0166667,20585.69985820208,1978.3833472526378
890.0333333,15259.907577285536,1620.9407964813695,890.0333333,15944.318017126565,1529.3553960373092,890.0333333,19023.314011969727,1980.9822670690003
895.0166667,16111.357580486345,1624.5037879726422,895.0166667,14723.091493234728,1533.2882061141472,895.0166667,22187.6695638717,1983.1851565498055
900.0166667,18194.18184858373,1627.6202684378006,900.0166667,15034.317608421126,1536.7568708244912,900.0166667,19187.43890536032,1985.0511894526844
905.0166667,17029.175024601253,1630.3439814523983,905.0166667,16383.842075589677,1539.8134542268278,905.0166667,18930.669115932993,1986.6309920032465
910.0166667,14775.981622493875,1632.7226829666236,910.0166667,13370.595506706242,1542.5047493672964,910.0166667,19874.3511528244,1987.9678028124695
915.0333333,16462.003769841085,1634.7987005918608,915.0333333,13739.49221047645,1544.8726868926422,915.0333333,18376.42245173049,1989.0984947648235
920.0166667,16901.427002646014,1636.6094658641248,920.0166667,16786.021341121148,1546.954742898971,920.0166667,21665.037778882208,1990.0544702826676
925.0333333,16410.180231329345,1638.1880146568249,925.0333333,14845.339155171976,1548.7843347397609,925.0333333,17584.08958022925,1990.8624413331816
930.0333333,17790.413887403214,1639.5634519824398,930.0333333,12287.171144695116,1550.3911998837048,930.0333333,17267.95328832613,1991.5451058902324
935.0166667,15494.877435507906,1640.7613793836565,935.0166667,15636.429621855139,1551.8017531865023,935.0166667,19497.62532424328,1992.1217358029212
940.0333333,15372.853919824827,1641.804285149603,940.0333333,17381.89385616738,1553.0394200817427,940.0333333,19626.645153145306,1992.6086795831918
945.0333333,16725.979701187996,1642.7118981814956,945.0333333,14063.761521965109,1554.124944864205,945.0333333,18401.87272080852,1993.019793589765
950.0166667,13524.447908942964,1643.501507210306,950.0166667,16351.172967609153,1555.0766737250106,950.0166667,19611.383585016432,1993.366816515104
955.0166667,14484.795559077213,1644.1882473340077,955.0166667,17125.56151353946,1555.9108130730233,955.0166667,20175.07388709709,1993.6596877217864
960.0166667,15632.703915911745,1644.7853563944832,960.0166667,13091.50149887039,1556.641664099432,960.0166667,18860.811126216788,1993.9068175053421
