time1,4_theta1_Mean,4_theta1_Std,time2,4_theta2_Mean,4_theta2_Std,time3,4_theta3_Mean,4_theta3_Std
155.0166667,2175.1669449080982,207.10510133015555,155.0166667,2275.3551847434933,220.423720016853,155.0166667,1570.6163623442371,166.8594970670169
160.0166667,2112.2545777208857,205.40412982484543,160.0166667,1983.2048012633263,218.72280907790775,160.0166667,1651.0500572834383,165.39603114269772
165.0166667,2057.4488762007004,202.30386862606514,165.0166667,1947.9089408829768,215.5870891134182,165.0166667,1702.5034495537825,162.84707562289424
170.0166667,1536.3035705245602,197.88692788686,170.0166667,2180.7798959082224,211.0683669478343,170.0166667,1276.9459807477651,159.37652840109982
175.0166667,1838.081162680189,192.3788606707332,175.0166667,2069.329935698512,205.36931317626332,175.0166667,1489.6101492533066,155.23837524915467
180.0166667,1884.1112331164875,186.07217368351766,180.0166667,2207.01766534929,198.76970128299513,180.0166667,1524.5675817650535,150.70821948274968
185.0166667,1820.3622038052702,179.7286725940482,185.0166667,1529.1016321273105,192.02374463458557,185.0166667,1646.2771222979532,146.4506180380699
190.0333333,1670.6569466929657,174.2890032744357,190.0333333,2022.9421467452773,186.08820507689393,190.0333333,1336.0226682928264,143.20599373227466
195.0166667,1605.9432303480844,170.17682487025195,195.0166667,1598.3043014370867,181.4276569453,195.0166667,1390.559623151046,141.1958190517645
200.0333333,1847.523635853235,167.47949410062074,200.0333333,1889.8803273554747,178.174627344289,200.0333333,1585.528699615828,140.3520404081722
205.0166667,1819.949543706473,166.10105164142206,205.0166667,1432.3816383130215,176.27205599036816,205.0166667,1336.7208493097014,140.48108557076378
210.0166667,1719.159158562744,165.8573414936515,210.0166667,1819.4404182156302,175.56451032880673,210.0166667,1609.8379981521584,141.35356082688676
215.0166667,1702.5439416826648,166.53326283118264,215.0166667,1919.6366108625184,175.85505121331494,215.0166667,1414.3443061761889,142.74998865437462
220.0166667,1665.629044568769,167.91558520745485,220.0166667,1943.5846263071185,176.9393433035208,220.0166667,1580.0808281602497,144.48123411226666
225.1333333,1685.0069411562588,169.8102821673625,225.1333333,1990.6254487476108,178.62491420531126,225.1333333,1197.6397594266293,146.39492087067345
230.15,1743.834255376581,172.05029664353296,230.15,1658.6825544747417,180.7409161223707,230.15,1545.5849094217492,148.37456797417403
235.0166667,1790.5459797003882,174.49760444901995,235.0166667,1761.407309683359,183.14197637989906,235.0166667,1280.1255340770915,150.33535385006576
240.0166667,1684.4028998324738,177.04206088218154,240.0166667,1969.45808553564,185.70851461684288,240.0166667,1493.1326059628161,152.21869801352133
245.0166667,1971.8165726643724,179.59860047100116,245.0166667,1702.1834705844217,188.3450781898603,245.0166667,1492.0905664401198,153.98682109004596
250.0166667,1697.3033304694272,182.1037543213582,250.0166667,1474.9952058294307,190.97768835795208,250.0166667,1465.4460277068813,155.61784184651714
255.0166667,1943.2282415494262,184.51205467689095,255.0166667,1819.0097394036368,193.55081376762544,255.0166667,1779.71896793891,157.10162661300456
260.0166667,2032.0482155348482,186.7926438023636,260.0166667,2173.401094013837,196.02434076399805,260.0166667,1812.693394701515,158.4364226121462
265.0166667,1835.0036602339997,188.92624391774973,265.0166667,1737.5844517798273,198.37074580264493,265.0166667,1551.4514030157309,159.62621446603595
270.0166667,1634.2270993086745,190.9025481020969,270.0166667,1948.2539147995662,200.5725723762216,270.0166667,1462.787965283854,160.67870455185357
275.0166667,1858.409065745153,192.71803484796322,275.0166667,2143.703420156807,202.6202499020356,275.0166667,1690.2303892011992,161.6038084856793
280.0166667,1624.2566100686322,194.37417765819563,280.0166667,1857.6844937021056,204.5102533933986,280.0166667,1535.417614717258,162.4125627342688
285.0166667,2218.1666546682,195.876006045646,285.0166667,2022.7600121269552,206.2435811300551,285.0166667,1624.9747488578064,163.11635384748308
290.0166667,2032.0260216484241,197.23096902785144,290.0166667,2292.298883926163,207.82451705930322,290.0166667,1608.443417438328,163.72639253081982
295.0166667,1857.1421331876325,198.44805278387213,295.0166667,2088.484746504009,209.25963938005853,295.0166667,1444.0675480514578,164.2533731279518
300.0166667,2154.3756058947165,199.53710792993007,300.0166667,1944.5860783464946,210.5570404470334,300.0166667,1635.0680948803551,164.7072664862303
305.0166667,1885.0097884105537,200.50834567464562,305.0166667,2186.411164417441,211.72572088472322,305.0166667,1782.7110721104937,165.09721060630653
310.0166667,1867.058969531689,201.37197113826582,310.0166667,1654.9550418850565,212.7751276098125,310.0166667,1742.4773532417273,165.43146901688058
315.0166667,1823.2867215619638,202.13792243592079,315.0166667,2421.486258378419,213.71480867513526,315.0166667,1693.9823002254857,165.71743547884157
320.0166667,2286.5505288113177,202.81569321580648,320.0166667,2275.045679351821,214.55416146308644,320.0166667,1706.0845930091673,165.96166874821344
325.0166667,2282.188073158411,203.41421896731026,325.0166667,1895.085309858636,215.30225482719453,325.0166667,1960.732323825814,166.16994576991237
330.0166667,2132.394024204751,203.9270705029195,330.0166667,2069.6540796836234,215.95326000759584,330.0166667,1874.4953802870543,166.33358892997057
335.0166667,1963.5699065489011,203.8782353975818,335.0166667,2213.661847332298,216.03660108294955,335.0166667,1670.3310732092614,166.0233653868779
340.0166667,1947.0446400819592,202.58530823220107,340.0166667,2211.5333548109193,214.85958797632088,340.0166667,1781.2248736124784,164.6881204676747
345.0166667,1765.566266901619,199.8431763409968,345.0166667,2279.963268340613,212.18770180330458,345.0166667,1265.9169566778512,162.24802451179121
350.0166667,2071.8781812198367,195.74019290415856,350.0166667,2203.660666746517,208.0791179850261,350.0166667,1501.6720050097,158.86982389928554
355.0166667,1660.7282204374023,190.50707375801267,355.0166667,2129.66628461322,202.74231137724462,355.0166667,1383.8019803363193,154.80995284876087
360.0166667,1798.2983215325953,184.44094780667754,360.0166667,1972.6343289389638,196.4623197441499,360.0166667,1334.650814338748,150.34611426256103
365.0166667,1794.4971091163295,178.30774448535172,365.0166667,1893.6293105628642,189.99811146527063,365.0166667,1528.2603274823714,146.14466190122863
370.0166667,1877.550981969777,173.0517774891211,370.0166667,1652.0002545459479,184.31072790306587,370.0166667,1529.3646771261904,142.9475534624739
375.0166667,1660.692074865744,169.09995949846066,375.0166667,1756.9692727273527,179.8685828929987,375.0166667,1652.1030748548114,140.97757071856444
380.0166667,1566.8614158158484,166.54252651585668,380.0166667,1959.569615928575,176.80763869881605,380.0166667,1381.5128921560176,140.16777529806126
385.0166667,1670.676890227936,165.28606200614618,385.0166667,1953.050130546693,175.07390098002548,385.0166667,1436.9176888361644,140.3255437592049
390.0166667,1538.1225911691658,165.1486514602426,390.0166667,1712.5828822635176,174.5146677273652,390.0166667,1381.4522371358978,141.22228874989707
395.0166667,1632.0344274854676,165.9171667166445,395.0166667,1791.8673893477724,174.9354269924056,395.0166667,1537.5323528355193,142.6392174133894
400.0166667,1567.301211243276,167.38011088230445,400.0166667,1665.7871330983285,176.13399734985978,400.0166667,910.376446762079,144.38777567211588
405.0166667,1619.7093950330204,169.34497894868215,405.0166667,1856.0578364095377,177.91981486871734,405.0166667,1430.5241782857224,146.31607961268983
410.0166667,1865.2178557691605,171.64604758746046,410.0166667,2034.629610391917,180.12372046503697,410.0166667,1375.2540692620294,148.30806547593536
415.0166667,1488.7913502619617,174.14646058305885,415.0166667,1816.8661758900664,182.60183390461532,415.0166667,1485.5791090034404,150.27926492770573
420.0166667,1925.1864567198986,176.73709508325135,420.0166667,1859.780899786186,185.23589236133017,420.0166667,1463.1161714730822,152.1713964401644
425.0166667,1723.7392231721399,179.3337788716542,425.0166667,1783.1020088321384,187.9316051711786,425.0166667,1355.3086233467477,153.94693350504997
430.0166667,1869.6737127013662,181.87382330701362,430.0166667,2150.9502666230987,190.61601747181675,430.0166667,2005.1725767249784,155.58420871511518
435.0166667,1947.6669736605281,184.31244171269833,435.0166667,1578.8528721870177,193.2344993737697,435.0166667,1583.3340471592992,157.07326913409992
440.0166667,1871.9907349556768,186.619370498045,440.0166667,1648.1882535288503,195.7477303320177,440.0166667,1885.2235321299643,158.41251469144834
445.0166667,1934.059971105532,188.77584990023786,445.0166667,2138.719741997331,198.12888412074196,445.0166667,1633.6704071170739,159.60605901100465
450.0166667,1920.0377123101587,190.7720244143086,450.0166667,2356.8867896971306,200.36111696323275,450.0166667,1634.0894857054648,160.66171341517088
455.0166667,2028.9892555991719,192.60476573048174,455.0166667,1462.6357662092844,202.43539638832192,455.0166667,1582.8493495053847,161.58948550586604
460.0166667,1550.26108993108,194.27588969855233,460.0166667,1948.8548832846839,204.34866975608827,460.0166667,1737.7835272263655,162.4004893762003
465.0166667,2063.9421853215013,195.79072379021423,465.0166667,2000.9637469281338,206.1023497829451,465.0166667,1785.423905267338,163.10617711859064
470.0166667,1983.0748805251221,197.1569762621025,470.0166667,1974.046318495387,207.70108390917545,470.0166667,1338.7984211931835,163.71781480221705
475.0166667,1777.796528182651,198.38385880011583,475.0166667,2533.4437963550477,209.15176892755014,475.0166667,1612.3462158487232,164.2461433453327
480.0166667,2002.5630450012466,199.4814180602575,480.0166667,1979.4462631634933,210.46277652314507,480.0166667,1529.8761334825315,164.7011729768309
485.0166667,2259.4388869950935,200.4600356154237,485.0166667,1947.6717873796356,211.64335200043834,485.0166667,1484.1844702474075,165.0920749004968
490.0166667,2079.8842955142363,201.33006483985642,490.0166667,2085.826573462926,212.7031565994598,490.0166667,1613.6360799848696,165.42714065061134
495.0166667,2386.8283236251054,202.1015725019414,495.0166667,1829.6387158103948,213.6519260329743,495.0166667,1764.9781915925053,165.71378760489927
500.0166667,1804.5340896619025,202.78416410176143,500.0166667,2400.658887550598,214.49922199854637,500.0166667,1853.2703305545929,165.95859443023426
505.0166667,2227.104959277317,203.3868722404809,505.0166667,2188.7217847666907,215.2542571572757,505.0166667,1465.7727311825674,166.16735487021566
510.0166667,2002.1075531471852,203.90335209677696,510.0166667,2346.742651979141,215.91132859187744,510.0166667,1891.4527362224499,166.33140545454586
515.0166667,2486.121617491335,203.85766449124225,515.0166667,2268.3572966588245,215.99997050064368,515.0166667,1764.9713928933652,166.0215252895646
520.0166667,1937.5425487667035,202.56746760252156,520.0166667,2407.8945065197877,214.8275891290616,520.0166667,1725.4487474433124,164.6865697643839
525.0166667,2101.3462016376766,199.82770397378434,525.0166667,2211.5755465584084,212.1597498476019,525.0166667,1557.9460021972511,162.24671770195926
530.0166667,1860.4336990475042,195.72677470970032,530.0166667,2163.39451582104,208.0547017627866,530.0166667,1596.2322405516416,158.8687226329805
535.0333333,1807.2275908884114,190.49543724314572,535.0333333,1964.9990923911078,202.7209841642166,535.0333333,1616.9465696841166,154.80902480395673
540.0166667,2036.8881728795184,184.4308565782805,540.0166667,2151.3815402992823,196.44369115406525,540.0166667,1367.1117879124383,150.3453321981014
545.0166667,1876.2460780960798,178.29899347713103,545.0166667,1556.9859406885846,189.98184036521513,545.0166667,1560.2344073333893,146.144002858736
550.0166667,1782.6455046881536,173.04418881875426,550.0166667,1763.5972210928785,184.29651621566276,550.0166667,1539.4067443178496,142.9469980931015
555.0166667,1739.4875343467183,169.09337886975175,555.0166667,1970.6933538905969,179.8561701760102,555.0166667,1404.9538357784868,140.97710271594406
560.0166667,1482.3097040644218,166.53682009626735,560.0166667,1647.3926229057868,176.79679740391845,560.0166667,1316.0213173937966,140.1673809200406
565.0166667,1804.3478008489014,165.28111371666594,565.0166667,1801.4011087357421,175.06443230676817,565.0166667,1493.457474577447,140.32521142472814
570.0166667,1511.5010963296447,165.14436062336733,570.0166667,1537.640185884665,174.5063979980573,570.0166667,1184.2633639633268,141.222008699276
575.0166667,1971.296345606715,165.91344601531637,575.0166667,2056.1509830573596,174.9282044827274,575.0166667,1712.5172597943817,142.63898142193733
580.0166667,1491.4284575680072,167.37688458883235,580.0166667,1615.2921026008814,176.12768951841647,580.0166667,1393.367899322948,144.38757680877094
585.0333333,1694.2048945260558,169.34218138803962,585.0333333,1606.3491389013923,177.9143059350549,585.0333333,1572.0435567225006,146.3159120365888
590.0166667,1750.6189283503268,171.64362180402512,590.0166667,1865.3355230344027,180.11890929293318,590.0166667,1285.684078396994,148.30792426497229
595.0166667,1492.772649641643,174.14435718392738,595.0166667,2041.2422717434797,182.59763215209566,595.0166667,1529.8904578003826,150.27914593404725
600.0166667,1835.3445364437407,176.735271234798,600.0166667,2009.3643421107179,185.2322228639334,600.0166667,1391.1269369527254,152.1712961684467
605.0166667,1680.7005351927519,179.3321974290697,605.0166667,1428.634226268754,187.9284005291615,605.0166667,1480.870028088604,153.94684900977757
610.0166667,1896.2954710233307,181.8724520592372,610.0166667,2146.652115909498,190.61321881563663,610.0166667,1477.601960321968,155.58413751419718
615.0166667,1952.038298398184,184.31125272747084,615.0166667,1893.731250005293,193.23205528542672,615.0166667,1552.0815771490386,157.07320913589385
620.0166667,1905.2131331088933,186.61833955382383,620.0166667,2218.576486079524,195.74559590259173,620.0166667,1490.7234536141384,158.4124641333858
625.0166667,2035.02954726576,188.77495599347517,625.0166667,1566.2935473277478,198.12702012700075,625.0166667,1634.8350324078021,159.60601640781374
630.0166667,2072.373286752409,190.7712493321056,630.0166667,1973.6817004297188,200.35948914827256,630.0166667,1546.1741597561518,160.66167751525418
635.0166667,2086.8989072465256,192.60409367995345,635.0166667,2186.87806850325,202.43397483312663,635.0166667,1634.4498019516827,161.5894552545583
640.0166667,1942.5232804522946,194.27530698539337,640.0166667,1854.172857397142,204.34742833053642,640.0166667,1702.0456433381523,162.40046388475997
645.0166667,2175.5045589741326,195.79021853992342,645.0166667,2302.310500044512,206.10126566627764,645.0166667,1429.2109261278497,163.10615563812462
650.0166667,2041.7332135263355,197.15653817822897,650.0166667,2291.0356670693664,207.70013717101315,650.0166667,1422.299872759566,163.71779670153973
655.0166667,1685.3914298766615,198.38347895460515,655.0166667,2192.76608438456,209.15094216185432,655.0166667,1508.4148140938623,164.24612809272105
660.0166667,2223.434581272736,199.4810887116394,660.0166667,2337.5371338865425,210.46205452886366,660.0166667,1758.5088571019646,164.70116012415102
665.0166667,1989.5856793897437,200.4597500511224,665.0166667,2168.6702792354545,211.64272150201393,665.0166667,1462.9353491342456,165.09206407013318
670.0166667,2033.8662394882756,201.32981723951895,670.0166667,1544.7489254567035,212.70260600335962,670.0166667,1710.4065675441268,165.4271315243567
675.0166667,1661.9004772297978,202.10135781882596,675.0166667,1905.8587188613524,213.65144521428698,675.0166667,2003.1368758402036,165.71377991463618
680.0166667,2030.4877755919829,202.78397795994994,680.0166667,2080.621239302406,214.498802115142,680.0166667,1737.2781215254497,165.95858795001288
685.0166667,2208.3103965411924,203.3867108457236,685.0166667,1825.6272915842426,215.25389048741422,685.0166667,1823.351274531991,166.16734940965463
690.0166667,1875.2611066725563,203.90321215918365,690.0166667,2203.664007836809,215.9110083920791,690.0166667,1625.6031062342684,166.33140085318496
695.0166667,2053.229762555959,203.85754315824903,695.0166667,2341.4380891559854,215.99969088197574,695.0166667,1648.6048444373769,166.02152141220589
700.0166667,2037.0675685365518,202.56736240077208,700.0166667,2465.4328768584264,214.82734494874376,700.0166667,1326.2745945569472,164.68656649711008
705.0166667,1621.7557557262248,199.8276127587079,705.0166667,2428.709877934436,212.15953661452247,705.0166667,1523.4687546510925,162.24671494877785
710.0166667,2026.451137825916,195.72669562181733,710.0166667,1745.0707271154567,208.05451555493852,710.0166667,1773.2660687845084,158.86872031300211
715.0166667,1722.23865576557,190.49536867017622,715.0166667,1896.4689801667935,202.72082155659112,715.0166667,1426.6889678342266,154.80902284901927
720.0166667,1907.0461513684993,184.43079712228302,720.0166667,2119.0198016429126,196.44354915568448,720.0166667,1301.6815588139675,150.34533055076744
725.0166667,1867.5022491441766,178.29894192600753,725.0166667,1784.329121737543,189.98171636413434,725.0166667,1448.315946074899,146.14400147060547
730.0166667,1538.1507999752307,173.04414412155214,730.0166667,1782.5213101885536,184.29640793094126,730.0166667,1527.7531980730769,142.94699692338943
735.0166667,2005.4483518589216,169.09334011523603,735.0166667,1863.9612422924718,179.85607561577115,735.0166667,1491.9260448956436,140.9771017302833
740.0166667,1792.9816074009848,166.53678649434812,740.0166667,1759.8259106137068,176.79671482871956,740.0166667,1407.244475519365,140.16738008947144
745.0333333,1817.6053095216432,165.28108458229372,745.0333333,1559.5638316157685,175.06436019761225,745.0333333,1351.0427924156486,140.32521072484752
750.0166667,1339.9084647416585,165.14433536256888,750.0166667,1985.4984279456498,174.50633502845727,750.0166667,1410.6982737411686,141.22200810952057
755.0166667,1664.3765261637002,165.91342411308676,755.0166667,1756.0717929717357,174.92814949431,755.0166667,1534.0840036374798,142.63898092497917
760.0166667,2019.803076599889,167.3768655986369,760.0166667,1816.3610142722953,176.12764149961862,760.0166667,1508.1935578742405,144.38757639000863
765.0166667,1406.0182034399527,169.34216492271085,765.0166667,1656.709343689919,177.91426400251743,765.0166667,1394.8162406428223,146.31591168371827
770.0166667,2011.2936992464395,171.64360752787005,770.0166667,1753.3510176079114,180.11887267525367,770.0166667,1627.979358198696,148.3079239676256
775.0166667,1636.14037974176,174.1443448058842,775.0166667,2049.8618087382306,182.59760017563988,775.0166667,1466.936849959775,150.27914568348794
780.0166667,1906.722790101049,176.73526050250229,780.0166667,1888.075665935118,185.2321949404448,780.0166667,1434.953357121645,152.17129595731282
785.0166667,1616.988946479179,179.3321881237097,785.0166667,1717.8074563561747,187.9283761449407,785.0166667,1417.9713169046117,153.9468488318655
790.0166667,2188.879609176228,181.87244399109287,790.0166667,2229.8625364314817,190.61319752209226,790.0166667,1438.0768602897717,155.58413736427954
795.0166667,1637.2064295022387,184.31124573204656,795.0166667,1772.6649001249991,193.23203669082355,795.0166667,1688.316182140675,157.07320900956577
800.0166667,2028.3491230825748,186.61833348849444,800.0166667,1880.5609674999805,195.7455796648451,800.0166667,1520.0766655922228,158.41246402693548
805.0166667,1951.7789246404232,188.7749507345782,805.0166667,1899.709976266635,198.12700594738357,805.0166667,1581.0405186100402,159.60601631811338
810.0166667,1986.7979524231605,190.7712447724202,810.0166667,1941.097046210112,200.35947676592022,810.0166667,1691.046189952701,160.66167743966815
815.0333333,1971.3017617803516,192.60408972651442,815.0333333,1960.8741319133717,202.4339640202382,815.0333333,1557.8701178854167,161.58945519086575
820.0166667,1770.9845293457226,194.2753035575958,820.0166667,2251.591009907346,204.3474188881839,820.0166667,1265.1665356310639,162.4004638310895
825.0166667,2137.289143779049,195.79021556787941,825.0166667,2119.3993098900787,206.1012574207469,825.0166667,1595.563090078722,163.1061555928992
830.0166667,2037.4760554785505,197.15653560134263,830.0166667,2341.4388222868156,207.70012997060786,830.0166667,1729.5294261432132,163.71779666343045
835.0166667,1798.6587988764875,198.38347672033717,835.0166667,1922.1967860981863,209.15093587410462,835.0166667,1649.47174837491,164.24612806060824
840.0166667,1687.916523779794,199.48108677443608,840.0166667,1979.016749975072,210.4620490380909,840.0166667,1233.769321850149,164.70116009709116
845.0166667,2309.5104595537478,200.45974837148657,845.0166667,2184.4711058566563,211.64271670720055,845.0166667,1405.310275372914,165.0920640473312
850.0166667,2017.8536663464138,201.32981578320494,850.0166667,2519.461072823695,212.70260181629357,850.0166667,1567.4443919282558,165.4271315051426
855.0166667,2069.774262044221,202.10135655614133,855.0166667,2679.7739580992957,213.65144155793564,855.0166667,1753.002370249552,165.7137798984454
860.0166667,2035.8688226420925,202.78397686514998,860.0166667,2123.402796253915,214.49879892223694,860.0166667,1620.4951982454966,165.95858793636978
865.0166667,2008.532269575843,203.38670989648676,865.0166667,2328.3568163539103,215.25388769921375,865.0166667,1665.6224373468476,166.16734939815825
870.0166667,2169.8132895274416,203.90321133615598,870.0166667,1799.2348924532253,215.9110059572863,870.0166667,1636.3175992839513,166.3314008434976
875.0166667,1853.1662377112975,203.85754244465,875.0166667,2188.367797836098,215.99968875579646,875.0166667,1722.0825278444822,166.0215214040428
880.0166667,1986.5758427968228,202.56736178205244,880.0166667,2089.4301984325725,214.8273430920607,880.0166667,1635.0149497717962,164.6865664902313
885.0166667,2076.8632311951287,199.8276122222527,885.0166667,2514.5811804312316,212.1595349931764,885.0166667,1524.0803104648983,162.24671494298107
890.0166667,2062.813846499393,195.72669515668872,890.0166667,2191.049807652418,208.05451413910006,890.0166667,1618.8131700663942,158.86872030811696
895.0166667,2233.1313664752693,190.49536826689075,895.0166667,1893.3211725531478,202.72082032021206,895.0166667,1446.3115884283898,154.80902284490205
900.0166667,1881.1996311568153,184.43079677261747,900.0166667,1880.5401735404355,196.4435480760178,900.0166667,1477.295496337373,150.34533054729698
905.0166667,1840.8307333907899,178.29894162283392,905.0166667,1968.3696721689555,189.98171542131706,905.0166667,1384.1008287893594,146.14400146768097
910.0166667,1531.4447797534922,173.04414385868787,910.0166667,1588.6535305825364,184.29640710762752,910.0166667,1329.3153205852318,142.9469969209251
915.0166667,1750.4004032406772,169.09333988732172,915.0166667,1697.7163414735758,179.8560748968137,915.0166667,1382.1768959249405,140.97710172820663
920.0166667,1503.8318670834951,166.53678629673698,920.0166667,1641.4427419853466,176.79671420089122,920.0166667,1413.408008455301,140.16738008772145
925.0166667,1971.6153693459612,165.28108441095682,925.0166667,1840.2235829063302,175.06435964936242,925.0166667,1514.6908623012491,140.32521072337272
930.0166667,1716.7402248358503,165.14433521401293,930.0166667,1949.1304606228655,174.50633454969932,930.0166667,1469.6113795508509,141.22200810827755
935.0166667,1701.3689287110128,165.91342398428282,935.0166667,1794.2807711151206,174.9281490762357,935.0166667,1555.8870870613682,142.63898092393143
940.0166667,1761.9854936426268,167.37686548695874,940.0166667,1853.3939182616045,176.12764113453636,940.0166667,1642.9995686889504,144.38757638912548
945.0166667,1624.1707545352947,169.34216482588124,945.0166667,1761.4706426736689,177.91426368371037,945.0166667,1354.7973096964172,146.31591168297385
950.0166667,1782.2800910632507,171.6436074439148,950.0166667,1667.1179349885833,180.11887239685635,950.0166667,1236.4051223411095,148.3079239669981
955.0166667,1558.243277292633,174.14434473309137,955.0166667,1382.1672035773395,182.59759993253033,955.0166667,1704.4027940849592,150.279145682959
960.0166667,2055.1907234826904,176.73526043938784,960.0166667,1746.036825068071,185.23219472815015,960.0166667,1534.6577005198483,152.17129595686703
965.0166667,1567.8745082716423,179.33218806898685,965.0166667,1435.876252516822,187.92837595955527,965.0166667,1445.0290139436759,153.9468488314898
970.0166667,1687.227246213478,181.87244394364592,970.0166667,2334.9183705934925,190.6131973602051,970.0166667,1651.4090013849154,155.58413736396292
975.0166667,2191.350777586161,184.31124569090815,975.0166667,1784.035701585432,193.23203654945632,975.0166667,1589.3980588660825,157.07320900929895
980.0166667,2061.6285183324553,186.6183334528257,980.0166667,1916.6787258352933,195.74557954139686,980.0166667,1645.7672074355687,158.4124640267106
985.0166667,1576.964153249847,188.7749507036519,985.0166667,1797.7741019246937,198.127005839583,985.0166667,1712.7619032413897,159.60601631792383
990.0166667,1859.2154598758893,190.77124474560586,990.0166667,1977.6484761332588,200.35947667178385,990.0166667,1594.4267773881597,160.66167743950845
995.0166667,1693.0062781294544,192.60408970326526,995.0166667,2161.1716407419126,202.43396393803408,995.0166667,1445.7797581886189,161.5894551907312
1000.016667,1799.5444349737506,194.27530353743782,1000.016667,2552.641424819124,204.3474188163996,1000.016667,1414.566566668031,162.40046383097607
1005.016667,2193.566546882299,195.79021555040163,1005.016667,2062.5259675004772,206.1012573580618,1005.016667,1591.6217505895302,163.10615559280367
1010.016667,2171.138517966953,197.15653558618862,1010.016667,1943.5385959575324,207.7001299158685,1010.016667,1740.7356330150806,163.71779666334987
